      #Soft_ZPE      #Soft_ZPE      #Soft_ZPE
 #Erot(HCl)cm-1             #J    #Speed(m/s)
         211.87              4         208.45
         211.87              4         274.29
         127.12              3         433.21
          21.19              1         441.52
         444.92              6         262.13
         317.80              5         467.10
         444.92              6         264.36
          63.56              2         231.30
          63.56              2         322.16
         127.12              3         399.04
         317.80              5         331.17
          63.56              2         490.02
         211.87              4         254.16
         127.12              3         326.83
          63.56              2         427.55
         444.92              6         298.28
         317.80              5         368.00
          21.19              1         551.82
          63.56              2         536.19
         444.92              6         304.38
           0.00              0         424.02
         127.12              3         530.80
          63.56              2         254.06
         211.87              4         176.76
         593.23              7         197.25
         444.92              6         149.66
         127.12              3         359.25
         762.73              8         470.56
         593.23              7         249.53
          63.56              2         297.88
          21.19              1         313.23
         444.92              6         267.97
          21.19              1         150.33
          21.19              1         107.87
         211.87              4         240.18
         127.12              3         415.45
           0.00              0         366.48
          63.56              2         113.65
          21.19              1         264.49
         593.23              7         282.03
           0.00              0         395.53
         317.80              5         346.05
         317.80              5         379.07
         444.92              6         422.27
         127.12              3         313.80
         211.87              4         316.64
         762.73              8         180.42
         317.80              5         496.57
          63.56              2         403.10
          21.19              1         238.57
         317.80              5         216.22
          21.19              1         222.96
         444.92              6         509.19
         211.87              4         258.04
         444.92              6         552.54
         127.12              3         625.32
         317.80              5         448.45
         444.92              6         217.84
          21.19              1         333.39
         211.87              4         324.77
         211.87              4         319.98
           0.00              0         149.41
         593.23              7         246.20
         317.80              5         482.10
         593.23              7         193.83
          21.19              1         196.31
         127.12              3         345.93
          63.56              2         544.79
         127.12              3         324.58
        1165.28             10         223.32
         762.73              8         158.54
          21.19              1         236.27
          63.56              2         338.27
          21.19              1         202.97
          63.56              2         325.29
         127.12              3         475.91
          63.56              2         510.68
         127.12              3         258.66
         762.73              8         242.98
           0.00              0         360.75
         593.23              7         176.12
         444.92              6         267.05
         762.73              8         200.09
         127.12              3         325.42
         762.73              8         193.69
         593.23              7         213.64
         211.87              4         250.23
          21.19              1         226.98
         127.12              3         407.31
         211.87              4         260.44
          63.56              2         498.85
         953.41              9         277.51
         127.12              3         399.55
         127.12              3         244.26
         127.12              3         207.28
         127.12              3         196.89
         211.87              4         390.93
         211.87              4         431.19
         211.87              4         275.13
         127.12              3         387.56
         127.12              3         125.05
         317.80              5         413.38
         953.41              9         231.37
         127.12              3         362.11
           0.00              0         582.28
         317.80              5         250.83
          21.19              1         313.22
         211.87              4         248.79
         317.80              5         129.16
          21.19              1         363.18
         317.80              5         223.73
         762.73              8         385.71
           0.00              0         305.51
         317.80              5         141.05
         211.87              4         495.74
         444.92              6         368.02
          21.19              1         527.21
         211.87              4         366.12
         127.12              3         202.82
          63.56              2         188.42
          63.56              2         513.02
         211.87              4         255.88
         444.92              6         180.04
         211.87              4         107.72
         211.87              4         291.33
         211.87              4         203.52
          21.19              1         554.41
         127.12              3         143.95
         211.87              4         254.13
         211.87              4         173.28
         317.80              5         149.33
         444.92              6         491.87
         127.12              3         385.05
          63.56              2         190.92
         211.87              4         207.94
         444.92              6         159.87
         593.23              7         353.60
         211.87              4         430.20
         317.80              5         103.97
          21.19              1         344.15
         762.73              8         394.98
          63.56              2         289.80
         762.73              8         350.68
         444.92              6         529.45
         211.87              4         275.01
         593.23              7         415.23
         317.80              5         135.91
         762.73              8         131.12
          63.56              2         193.95
         444.92              6         272.54
          21.19              1         113.99
          21.19              1         151.21
         127.12              3         289.32
          63.56              2         641.68
         127.12              3         415.40
         127.12              3         401.59
         317.80              5         235.18
         211.87              4         245.98
         762.73              8         259.84
         317.80              5         447.66
         211.87              4         293.03
         317.80              5         357.35
          21.19              1         216.81
         127.12              3         337.64
         127.12              3         510.14
         127.12              3         177.82
         762.73              8         366.21
          21.19              1         264.23
         762.73              8         174.19
         211.87              4         310.05
         317.80              5         279.30
         762.73              8         214.59
         317.80              5         218.95
         444.92              6         157.10
         211.87              4         290.52
         317.80              5         154.93
         317.80              5         263.79
         211.87              4         373.07
          21.19              1         310.44
         211.87              4         205.12
         127.12              3         295.03
         593.23              7         187.79
         127.12              3         180.64
         444.92              6         193.44
           0.00              0         371.93
         211.87              4         403.27
           0.00              0         298.05
          63.56              2         266.83
         317.80              5         166.21
         211.87              4         511.24
         593.23              7         431.35
         211.87              4         407.24
         593.23              7         334.47
         127.12              3         392.20
         317.80              5         176.88
          63.56              2         236.13
          63.56              2         353.70
         127.12              3         262.82
         211.87              4         310.15
         762.73              8         324.54
         211.87              4         215.46
         593.23              7         232.18
         444.92              6         173.48
          21.19              1         488.39
          21.19              1         212.29
         127.12              3         413.76
         211.87              4         175.27
         444.92              6         271.42
         127.12              3         446.59
          21.19              1         259.43
         211.87              4         452.88
          63.56              2         388.84
         593.23              7         149.69
         211.87              4         140.57
         127.12              3         111.96
         127.12              3         388.36
         211.87              4         232.79
          21.19              1         549.81
         444.92              6         279.52
         593.23              7         135.65
         127.12              3         190.35
         127.12              3         170.69
         211.87              4         351.05
         127.12              3         181.14
         593.23              7         103.69
           0.00              0         209.54
         317.80              5         354.93
          63.56              2         285.77
         444.92              6         398.99
          63.56              2         559.85
         211.87              4         223.07
          21.19              1         476.06
         762.73              8         266.53
         444.92              6         209.54
          63.56              2         499.66
          63.56              2         292.70
         127.12              3         189.85
         127.12              3         312.18
         317.80              5         265.64
         127.12              3         292.25
         211.87              4         352.97
         762.73              8         123.13
         127.12              3         249.52
         444.92              6         314.46
         317.80              5         189.23
         211.87              4         183.64
           0.00              0         515.92
          63.56              2         161.00
         762.73              8         259.40
         762.73              8         210.10
         211.87              4         377.38
         444.92              6         431.88
          21.19              1         244.14
         211.87              4         146.66
          21.19              1         271.21
         444.92              6         383.94
         127.12              3         446.33
         762.73              8         244.82
         127.12              3         284.65
         211.87              4         127.20
          21.19              1         391.91
         211.87              4         451.08
         211.87              4         276.93
         762.73              8         281.37
         127.12              3         466.92
          21.19              1         373.64
         211.87              4         328.83
         127.12              3         251.39
         593.23              7         131.16
           0.00              0         373.49
         593.23              7         221.72
          21.19              1         189.82
         211.87              4         508.35
          63.56              2         387.63
         127.12              3         183.13
         127.12              3         435.67
         127.12              3         250.00
          21.19              1         297.64
         762.73              8         147.33
         593.23              7         244.38
         211.87              4         264.53
         127.12              3         325.11
         593.23              7         294.53
         211.87              4         612.76
          63.56              2         599.26
         127.12              3         530.98
           0.00              0         165.79
          21.19              1         260.03
         593.23              7         107.94
         317.80              5         422.68
          63.56              2         444.60
          63.56              2         353.85
         317.80              5         201.01
         444.92              6         153.96
           0.00              0         128.98
         593.23              7         246.65
         317.80              5         338.39
         762.73              8         441.18
         593.23              7         403.70
         127.12              3         324.28
         762.73              8         310.33
         211.87              4         231.01
           0.00              0         232.12
         444.92              6         290.53
         317.80              5         181.56
         127.12              3         211.83
         444.92              6         436.03
          63.56              2         331.38
         211.87              4         260.36
         317.80              5         254.07
          63.56              2         196.45
           0.00              0         430.52
          63.56              2         343.33
         444.92              6         546.51
         127.12              3         288.81
         127.12              3         482.66
         762.73              8         235.10
         317.80              5         258.06
         317.80              5         294.36
         593.23              7         314.75
         211.87              4         335.23
         211.87              4         427.35
         444.92              6         375.06
          21.19              1         269.35
         317.80              5         357.24
         317.80              5         425.13
         211.87              4         280.72
         127.12              3         224.69
         211.87              4         387.58
          63.56              2         373.20
          21.19              1         389.02
         127.12              3         286.13
         444.92              6         503.61
         593.23              7         201.55
          21.19              1         390.67
         211.87              4         259.55
          63.56              2         465.12
          63.56              2         365.45
         127.12              3         263.86
         444.92              6         400.55
         127.12              3         285.33
         317.80              5         424.59
         444.92              6         257.52
         127.12              3         178.53
         211.87              4         395.45
         317.80              5         600.44
         593.23              7         272.93
          21.19              1         237.85
         317.80              5         448.82
         211.87              4          94.35
         444.92              6         277.98
          63.56              2         405.51
          63.56              2         384.59
          63.56              2         597.24
         127.12              3         220.22
           0.00              0         488.82
         211.87              4         440.69
          21.19              1         268.33
         127.12              3         234.33
          21.19              1         130.02
          21.19              1         459.90
         317.80              5         117.71
          21.19              1         387.54
         127.12              3         238.75
         211.87              4         384.78
          63.56              2         223.05
         317.80              5         425.33
         127.12              3         142.13
         593.23              7         518.81
         127.12              3         174.96
         211.87              4         264.13
         211.87              4         455.81
         211.87              4         269.04
         127.12              3         200.14
           0.00              0         206.04
          63.56              2         337.77
         211.87              4         321.29
         762.73              8         235.31
          21.19              1         280.22
         593.23              7         219.59
         444.92              6         170.42
         317.80              5         289.13
          63.56              2         363.76
          63.56              2         225.72
         444.92              6         462.64
         317.80              5         418.78
         127.12              3         345.92
         444.92              6         426.95
         444.92              6         322.86
         317.80              5         180.34
          63.56              2         154.30
         593.23              7         263.25
         211.87              4         425.09
         444.92              6         246.21
         317.80              5         227.17
         211.87              4         558.95
          21.19              1         415.43
         211.87              4         305.63
         317.80              5         292.63
         211.87              4         583.11
          63.56              2         508.79
         211.87              4         300.02
         127.12              3         230.06
         127.12              3         352.76
         211.87              4         251.56
         593.23              7         234.96
          63.56              2         490.58
         127.12              3         434.41
          21.19              1         333.69
          63.56              2         290.96
          63.56              2         115.57
         127.12              3         204.98
         317.80              5         380.05
         444.92              6         277.97
         762.73              8         391.45
         211.87              4         450.89
         444.92              6         174.44
          21.19              1         251.76
         127.12              3         344.72
         317.80              5         444.81
         211.87              4         174.07
         317.80              5         209.91
         127.12              3         318.77
          63.56              2         193.13
           0.00              0         108.48
         593.23              7         176.19
         211.87              4         519.19
         127.12              3         327.78
          63.56              2         548.25
          63.56              2         157.19
          21.19              1         449.93
         444.92              6         193.91
         317.80              5         448.32
         211.87              4         412.92
         127.12              3         380.30
          63.56              2         304.59
         317.80              5         210.12
         127.12              3         183.03
          21.19              1         257.72
         444.92              6         118.68
          63.56              2         293.45
          63.56              2         251.00
         127.12              3         327.20
         127.12              3         203.75
          63.56              2         313.17
         762.73              8         226.13
         317.80              5         390.69
         444.92              6         139.58
         317.80              5         268.80
         444.92              6         261.55
         127.12              3         250.71
          21.19              1         316.15
         127.12              3         568.12
         317.80              5         262.22
          63.56              2         284.53
         762.73              8         248.52
         317.80              5         432.85
          63.56              2         496.03
         127.12              3         134.54
          21.19              1         182.11
         211.87              4         245.68
          63.56              2         167.78
         444.92              6         113.22
         211.87              4         173.30
         317.80              5         218.19
         317.80              5         317.53
         444.92              6         163.27
         317.80              5         288.14
         317.80              5         292.01
         444.92              6         369.41
         444.92              6         242.21
          63.56              2         124.15
         593.23              7         194.86
         127.12              3         203.59
         317.80              5         290.25
          63.56              2         298.57
         593.23              7         177.28
         127.12              3         250.06
         593.23              7         326.98
         317.80              5         226.18
           0.00              0         301.04
         317.80              5         327.98
          63.56              2         292.81
         317.80              5         356.02
         317.80              5         142.22
         444.92              6         338.18
          63.56              2         259.11
         211.87              4         157.93
           0.00              0         237.93
         127.12              3         438.93
         317.80              5         146.81
         444.92              6         424.98
         127.12              3         283.31
         127.12              3         200.31
         593.23              7         407.96
         593.23              7         342.65
         593.23              7         261.91
         444.92              6         290.81
         593.23              7         450.15
         211.87              4         328.66
          63.56              2         230.26
          63.56              2         222.95
         127.12              3         265.09
          21.19              1         122.11
         127.12              3         345.98
         211.87              4         186.60
         444.92              6         206.89
         593.23              7         242.73
         127.12              3         182.70
           0.00              0          80.79
         211.87              4         204.01
          21.19              1         323.70
          21.19              1         543.29
         127.12              3         442.47
         211.87              4         171.56
         317.80              5         348.28
         127.12              3         242.00
          63.56              2         200.05
         211.87              4         423.70
          63.56              2         395.76
         593.23              7         170.36
         317.80              5         270.18
         127.12              3         264.12
          63.56              2         349.86
         762.73              8         297.68
          21.19              1         130.60
          63.56              2         294.30
         317.80              5         640.18
         444.92              6         579.17
         593.23              7         385.88
          63.56              2         242.31
         317.80              5         259.33
         317.80              5         270.96
         593.23              7         375.91
         593.23              7         277.29
         593.23              7         196.01
          63.56              2         209.78
         593.23              7         158.43
         127.12              3         389.88
         317.80              5         333.21
         127.12              3         396.62
         127.12              3         164.17
         211.87              4         433.67
          63.56              2         347.67
          63.56              2         175.49
         317.80              5         510.59
         444.92              6         409.73
         211.87              4         304.69
         593.23              7         220.17
         444.92              6         514.94
         444.92              6         241.09
         211.87              4         299.38
         593.23              7         344.87
         317.80              5         270.24
          63.56              2         309.09
         211.87              4         121.32
         127.12              3         160.01
          21.19              1         443.06
         953.41              9         168.67
         444.92              6         247.31
         593.23              7         238.28
         317.80              5         428.84
         211.87              4         200.26
         593.23              7         125.86
          63.56              2         370.97
         317.80              5         199.62
          63.56              2         496.53
         317.80              5         175.27
          21.19              1         273.09
         211.87              4         232.33
         953.41              9         371.68
          63.56              2         219.91
          21.19              1         465.56
         211.87              4         115.10
         127.12              3         331.84
         127.12              3         235.73
         211.87              4         316.91
          21.19              1         564.78
         211.87              4         377.82
         444.92              6         322.19
         593.23              7         162.95
         444.92              6         302.52
         127.12              3         143.70
         317.80              5         443.21
         211.87              4          72.02
         762.73              8         223.53
         211.87              4         182.74
         211.87              4         275.44
         127.12              3         278.40
         211.87              4         295.67
          21.19              1         457.38
         211.87              4         326.01
         127.12              3         474.02
         444.92              6         301.11
          21.19              1         369.40
         127.12              3         112.34
         317.80              5         159.41
         762.73              8         126.16
         127.12              3         401.28
         317.80              5         309.05
         127.12              3         163.96
          63.56              2         255.93
         127.12              3         367.80
         127.12              3         167.70
         127.12              3         238.29
         211.87              4         245.89
         593.23              7         168.24
         211.87              4         158.82
          21.19              1         388.88
          21.19              1         277.88
         444.92              6         336.54
         211.87              4         402.49
         211.87              4         444.88
         593.23              7         261.87
         317.80              5         242.24
         444.92              6         353.62
         211.87              4         335.69
          63.56              2         283.05
         317.80              5         399.64
        1165.28             10         206.94
         444.92              6         403.10
         317.80              5         122.30
         317.80              5         246.69
          63.56              2         105.34
         762.73              8         221.57
         211.87              4         179.47
         317.80              5         347.44
          21.19              1         245.61
          21.19              1         137.47
         127.12              3         127.67
          63.56              2         368.47
         593.23              7         352.97
         127.12              3         173.02
         127.12              3         162.19
          21.19              1         321.27
          63.56              2         158.55
         317.80              5         362.07
         211.87              4         317.70
         127.12              3         330.29
         127.12              3         473.35
          63.56              2         320.82
         762.73              8         220.05
         593.23              7         424.94
         211.87              4         158.74
          63.56              2         420.35
          21.19              1         379.48
          63.56              2         396.95
          63.56              2         462.41
         317.80              5         236.17
         953.41              9         109.81
         211.87              4         143.08
         211.87              4         231.64
          63.56              2         236.21
         317.80              5         177.56
         211.87              4         237.75
          63.56              2         211.75
         953.41              9         305.96
          21.19              1         368.77
         127.12              3         227.25
          21.19              1         156.67
         593.23              7         347.40
          63.56              2         402.83
         211.87              4         326.66
          63.56              2         510.64
         127.12              3         136.18
          63.56              2         196.97
          21.19              1         582.58
         444.92              6         269.23
         211.87              4         376.89
          21.19              1         394.33
         317.80              5         367.70
         444.92              6         240.32
         211.87              4         313.79
           0.00              0         162.47
         127.12              3         329.69
          21.19              1         360.36
         127.12              3         174.39
         127.12              3         437.80
         211.87              4         293.47
         593.23              7         107.40
         317.80              5         205.22
         593.23              7         351.99
          21.19              1         156.77
         211.87              4         400.69
         317.80              5         208.00
         127.12              3         336.01
         127.12              3         250.43
         317.80              5         298.26
         593.23              7         405.91
          21.19              1         359.58
          63.56              2         202.59
         317.80              5         291.87
          63.56              2         242.80
         444.92              6         371.25
         317.80              5         599.63
          63.56              2         321.13
         127.12              3         226.32
         953.41              9         251.67
         211.87              4         370.40
          21.19              1         581.25
         953.41              9         201.38
         211.87              4         257.00
          63.56              2         119.60
         127.12              3         490.06
          63.56              2         130.14
          21.19              1         106.05
         211.87              4         147.43
         444.92              6         381.78
         211.87              4         209.20
          63.56              2         196.10
         127.12              3         298.27
          63.56              2         144.36
         762.73              8         341.70
         444.92              6         319.22
         127.12              3         463.48
          63.56              2         309.30
         593.23              7         326.80
         593.23              7         244.34
          21.19              1         295.34
         317.80              5         280.63
         317.80              5         221.97
         127.12              3         218.08
          21.19              1         488.48
          21.19              1         433.96
          21.19              1         464.42
         444.92              6         452.53
         211.87              4         592.46
         127.12              3         279.62
         444.92              6         264.65
         127.12              3         402.33
         127.12              3         579.34
         127.12              3         329.25
         211.87              4         251.04
          21.19              1         405.76
         593.23              7         157.62
          63.56              2         105.47
         444.92              6         247.65
         762.73              8         282.14
         211.87              4         304.24
         211.87              4         221.33
         317.80              5         119.44
         211.87              4         427.20
         444.92              6         171.65
         444.92              6         216.44
          63.56              2         207.38
         444.92              6         219.16
         593.23              7         448.95
         317.80              5         213.39
          63.56              2         149.00
          63.56              2         451.71
         444.92              6         363.22
         127.12              3         396.27
          63.56              2         396.08
         127.12              3         318.90
         762.73              8         163.09
         127.12              3         436.48
         317.80              5         479.65
         211.87              4         381.03
         211.87              4         287.20
         317.80              5         238.47
         127.12              3         109.72
          63.56              2         146.53
         211.87              4         567.08
         444.92              6         188.63
         317.80              5         182.42
          63.56              2         185.19
         444.92              6         234.07
         127.12              3         547.87
         211.87              4         208.99
           0.00              0         322.20
         444.92              6         103.83
          63.56              2         174.00
          63.56              2         389.91
          63.56              2         427.49
          63.56              2         208.73
           0.00              0         255.05
         593.23              7         227.02
         211.87              4         188.50
         127.12              3         325.24
         211.87              4         144.37
          21.19              1         280.11
         211.87              4         329.06
         211.87              4         248.33
         127.12              3         288.86
         444.92              6         279.10
         127.12              3         258.24
          21.19              1         155.13
         762.73              8         280.82
         593.23              7         303.27
         444.92              6         174.84
         127.12              3         301.84
          21.19              1         524.24
         211.87              4         288.57
         317.80              5         361.86
         127.12              3         439.78
         444.92              6         197.20
         444.92              6         394.77
          21.19              1         252.94
           0.00              0         175.91
         127.12              3         225.64
         317.80              5         113.51
           0.00              0         145.36
         762.73              8         279.76
         127.12              3         194.30
         127.12              3         148.33
         317.80              5         333.43
         593.23              7         212.59
         444.92              6         288.15
          63.56              2         219.71
         211.87              4         374.68
         127.12              3         147.76
          63.56              2         225.39
         127.12              3         112.90
          21.19              1         237.95
         211.87              4         450.38
          21.19              1         315.14
         317.80              5         410.63
         127.12              3         514.98
         317.80              5         117.32
         317.80              5         271.15
         444.92              6         415.52
          63.56              2         676.89
         317.80              5         237.08
         444.92              6         355.32
          63.56              2         248.23
          63.56              2         437.40
          63.56              2         359.88
         127.12              3         107.14
         211.87              4         318.20
         211.87              4         182.93
         317.80              5         476.47
         593.23              7         247.58
          21.19              1         179.47
         593.23              7         320.21
          21.19              1         226.27
         444.92              6         512.02
         211.87              4         370.70
         762.73              8         370.31
         317.80              5         408.36
         317.80              5         457.49
         211.87              4         181.53
         593.23              7         165.69
         127.12              3         266.97
          63.56              2         228.14
           0.00              0         595.21
         211.87              4         157.30
         127.12              3         476.97
         593.23              7         265.80
         211.87              4         278.29
         127.12              3         188.06
           0.00              0         178.83
         127.12              3         194.62
          63.56              2         199.04
         444.92              6         315.13
         211.87              4         118.54
          63.56              2         393.86
         211.87              4         229.53
         953.41              9         249.83
         762.73              8          93.41
         593.23              7         363.18
          21.19              1         298.60
         127.12              3         444.04
         211.87              4         315.09
         317.80              5         226.57
         211.87              4         323.72
         444.92              6         164.42
         444.92              6         155.59
         953.41              9         276.16
         317.80              5         288.74
         127.12              3         109.79
         127.12              3         274.20
         317.80              5         159.53
           0.00              0         323.97
         127.12              3         372.85
         127.12              3         180.78
         127.12              3         243.04
         444.92              6         251.99
         317.80              5         603.56
          21.19              1         227.54
         211.87              4         426.01
          63.56              2         264.46
         317.80              5         299.28
          63.56              2         245.48
         317.80              5         270.02
         317.80              5         277.05
         211.87              4         652.02
         317.80              5         194.97
         211.87              4          75.97
          21.19              1         176.33
          63.56              2         397.87
         593.23              7         411.77
         127.12              3         570.45
         127.12              3         205.05
          63.56              2         264.39
         444.92              6         421.54
         211.87              4         151.37
         127.12              3         172.79
         953.41              9         218.73
          63.56              2         235.32
         127.12              3         369.98
          63.56              2         255.48
         593.23              7         285.28
         317.80              5         622.99
         317.80              5         265.30
          21.19              1         325.68
         211.87              4         192.80
         317.80              5         129.10
         444.92              6         418.73
         317.80              5         282.18
         953.41              9         278.81
         317.80              5         224.49
          21.19              1         390.81
         593.23              7         203.31
          21.19              1         223.40
         127.12              3         189.40
         762.73              8         430.57
         317.80              5         559.60
         127.12              3         245.90
          63.56              2         257.21
         317.80              5         476.21
          63.56              2         557.50
          21.19              1         328.01
         762.73              8         171.19
         211.87              4         171.44
         211.87              4         279.94
         211.87              4         250.65
         127.12              3         114.47
         127.12              3         570.17
         127.12              3         408.24
         444.92              6         166.04
         444.92              6         155.44
         127.12              3         224.63
          21.19              1         149.83
         317.80              5         387.68
         762.73              8         305.43
          63.56              2         491.16
         211.87              4         423.66
         127.12              3         325.48
          63.56              2         168.65
         127.12              3         366.12
         317.80              5         179.27
          21.19              1         145.43
          21.19              1         351.22
         211.87              4         535.61
         317.80              5         308.08
         317.80              5         203.81
         317.80              5         341.71
          63.56              2         257.12
         127.12              3         232.42
          21.19              1         344.72
         211.87              4         216.53
         211.87              4         222.49
          21.19              1         127.97
         444.92              6         209.37
         127.12              3         291.97
         211.87              4         501.10
         127.12              3         376.36
         211.87              4         317.05
         593.23              7         253.05
         211.87              4         302.78
         211.87              4         237.79
         211.87              4         136.22
          63.56              2         224.78
         317.80              5         248.88
          63.56              2         232.89
         127.12              3         599.34
         211.87              4         324.84
           0.00              0         572.58
         444.92              6         138.95
         127.12              3         229.16
          63.56              2         265.84
          63.56              2         337.75
         211.87              4         355.00
         211.87              4         122.82
         211.87              4         155.45
         211.87              4         209.54
          21.19              1         188.98
          63.56              2         378.75
         593.23              7         371.23
