   #Hard_on_HCl   #Hard_on_HCl   #Hard_on_HCl
 #Erot(HCl)cm-1             #J    #Speed(m/s)
         211.87              4         230.61
         211.87              4         151.94
         211.87              4         265.95
         211.87              4         316.64
         211.87              4         438.22
         211.87              4         237.59
         211.87              4         541.43
         211.87              4         557.37
         211.87              4         450.53
         211.87              4         312.22
         211.87              4         452.33
         211.87              4         420.00
         211.87              4         271.63
         211.87              4         321.06
         211.87              4         442.54
         211.87              4         424.54
         211.87              4         456.96
         211.87              4         103.12
         211.87              4         191.96
         211.87              4         568.73
         211.87              4         435.38
         211.87              4         284.88
         211.87              4         236.26
