      #Soft_ZPE      #Soft_ZPE      #Soft_ZPE
 #Erot(HCl)cm-1             #J    #Speed(m/s)
         211.87              4         343.53
         211.87              4         250.95
         211.87              4         288.63
         211.87              4         415.10
         211.87              4         301.31
         211.87              4         356.03
         211.87              4         292.33
         211.87              4         303.83
         211.87              4         384.95
         211.87              4         494.19
         211.87              4         233.33
         211.87              4         300.40
         211.87              4         444.16
         211.87              4         217.54
         211.87              4         249.00
         211.87              4         249.20
         211.87              4         105.29
         211.87              4         367.03
         211.87              4         197.99
         211.87              4         121.51
         211.87              4         361.97
         211.87              4         465.63
         211.87              4         147.44
         211.87              4         253.01
         211.87              4         307.06
         211.87              4         311.39
         211.87              4         338.06
         211.87              4         200.32
         211.87              4         216.44
         211.87              4         566.35
         211.87              4         301.59
         211.87              4         294.03
         211.87              4         270.90
         211.87              4         558.15
         211.87              4         411.44
         211.87              4         445.16
         211.87              4         218.20
         211.87              4         218.73
         211.87              4         187.05
         211.87              4         490.50
         211.87              4         413.83
         211.87              4         334.80
         211.87              4         236.03
         211.87              4          97.01
         211.87              4         339.44
         211.87              4         352.66
         211.87              4         548.20
         211.87              4         323.31
         211.87              4         301.99
         211.87              4          90.15
         211.87              4         295.96
         211.87              4         228.81
         211.87              4         516.21
         211.87              4         187.76
         211.87              4         389.89
         211.87              4         233.49
         211.87              4         301.68
         211.87              4         172.82
         211.87              4         295.36
         211.87              4         334.21
         211.87              4         289.52
         211.87              4         523.19
         211.87              4         153.25
         211.87              4         367.82
         211.87              4         145.14
         211.87              4         535.87
         211.87              4         401.77
         211.87              4         148.80
         211.87              4         239.60
         211.87              4         388.25
         211.87              4         357.49
         211.87              4         240.23
         211.87              4         268.33
         211.87              4         248.28
         211.87              4         136.87
         211.87              4         397.05
         211.87              4         354.50
         211.87              4         585.78
         211.87              4         424.71
         211.87              4         355.86
         211.87              4         327.79
         211.87              4         439.81
         211.87              4         440.03
         211.87              4         261.65
         211.87              4         360.51
         211.87              4         300.81
         211.87              4         472.62
         211.87              4         533.05
         211.87              4         279.33
         211.87              4         362.51
         211.87              4         340.19
         211.87              4         195.40
         211.87              4         550.54
         211.87              4         431.40
         211.87              4         104.30
         211.87              4         381.12
         211.87              4         156.81
         211.87              4         437.44
         211.87              4         280.81
         211.87              4         199.43
         211.87              4         237.04
         211.87              4         330.01
         211.87              4         394.16
         211.87              4         145.18
         211.87              4         435.79
         211.87              4         276.71
         211.87              4         306.21
         211.87              4         412.72
         211.87              4         364.09
         211.87              4         382.51
         211.87              4         280.76
         211.87              4         164.48
         211.87              4         367.53
         211.87              4         289.74
         211.87              4         300.55
         211.87              4         478.82
         211.87              4         240.36
         211.87              4         393.47
         211.87              4         170.76
         211.87              4         250.10
         211.87              4         158.55
         211.87              4         257.23
         211.87              4         332.24
         211.87              4         633.63
         211.87              4         305.55
         211.87              4         148.90
         211.87              4         605.70
         211.87              4         502.06
         211.87              4         254.18
         211.87              4         230.13
         211.87              4         398.72
         211.87              4         192.81
         211.87              4         393.80
         211.87              4         136.48
         211.87              4         260.53
         211.87              4         408.44
         211.87              4         408.60
         211.87              4         121.22
         211.87              4         151.71
         211.87              4         240.32
         211.87              4         531.65
         211.87              4         183.28
         211.87              4         301.92
         211.87              4         251.00
         211.87              4         124.30
         211.87              4         490.31
         211.87              4         142.23
         211.87              4         259.82
         211.87              4         275.72
         211.87              4         132.39
         211.87              4         329.49
         211.87              4         415.96
         211.87              4         199.17
         211.87              4         203.75
         211.87              4         224.32
         211.87              4         286.15
         211.87              4         162.39
         211.87              4         170.51
         211.87              4         251.84
         211.87              4         224.41
         211.87              4         305.39
