      #Soft_ZPE      #Soft_ZPE      #Soft_ZPE
 #Erot(HCl)cm-1             #J    #Speed(m/s)
         953.41              9         130.91
         127.12              3         272.55
         317.80              5         131.18
         317.80              5         366.81
          21.19              1         279.57
          63.56              2         219.52
         211.87              4         238.78
         317.80              5         272.71
          21.19              1         434.78
         211.87              4         190.09
         211.87              4         194.80
          63.56              2         190.68
         444.92              6         386.41
          21.19              1         387.19
          21.19              1         361.97
         211.87              4         267.03
         211.87              4         238.05
         762.73              8         120.23
         127.12              3         226.94
         317.80              5         240.34
         444.92              6         187.98
         317.80              5         476.34
         127.12              3         470.90
          63.56              2         357.91
         211.87              4         337.29
         444.92              6         212.12
           0.00              0         164.87
           0.00              0         373.10
         444.92              6         355.85
         127.12              3         418.37
         127.12              3         236.79
         317.80              5         159.42
          21.19              1         242.32
          63.56              2         381.19
         127.12              3         162.03
          21.19              1         545.26
         317.80              5         283.36
          63.56              2         221.49
         593.23              7         380.95
         444.92              6         310.07
          63.56              2         329.36
         444.92              6         129.21
         127.12              3         391.12
         127.12              3         209.89
         317.80              5         500.21
         211.87              4         365.16
         762.73              8         396.09
         127.12              3         362.43
         953.41              9         114.95
         211.87              4         283.77
         211.87              4         265.98
          21.19              1         304.63
          21.19              1         405.38
         211.87              4         531.55
          21.19              1         264.83
          63.56              2         327.84
          63.56              2         595.45
           0.00              0         502.07
         444.92              6         283.34
          63.56              2         273.33
         762.73              8         195.26
         211.87              4         250.10
         127.12              3         245.24
         593.23              7         271.40
         127.12              3         337.62
         127.12              3         561.44
          63.56              2         364.21
         444.92              6         214.78
         593.23              7         180.73
         593.23              7         312.61
         444.92              6         194.50
         444.92              6         272.28
         211.87              4         500.40
         211.87              4         522.00
         211.87              4         138.09
         211.87              4         210.76
          63.56              2         228.58
         127.12              3         255.01
          63.56              2         155.79
         593.23              7         195.48
          21.19              1         530.19
         762.73              8         211.79
         127.12              3         170.45
          63.56              2         597.80
         593.23              7         235.60
         317.80              5         313.90
         127.12              3         439.45
         127.12              3         414.66
         317.80              5         434.72
         211.87              4         158.55
         211.87              4         257.23
         953.41              9         205.71
         127.12              3         310.36
          21.19              1         666.93
         127.12              3         486.41
         211.87              4         332.24
         444.92              6         135.70
         127.12              3         222.53
         444.92              6         209.84
          21.19              1         184.96
           0.00              0         602.38
         127.12              3         301.83
         211.87              4         633.63
          21.19              1         303.86
          21.19              1         295.18
         593.23              7         242.10
         211.87              4         305.55
          21.19              1         412.04
         317.80              5         106.87
         762.73              8         220.48
         211.87              4         148.90
          21.19              1         209.78
         211.87              4         605.70
         317.80              5         224.46
         317.80              5         254.70
         317.80              5         395.65
          21.19              1         243.46
         444.92              6         228.66
         127.12              3         535.68
         317.80              5         338.58
         317.80              5         333.83
         593.23              7         373.58
         127.12              3         261.70
         317.80              5         218.38
         593.23              7         220.67
         444.92              6         111.11
          63.56              2         192.53
         211.87              4         502.06
         444.92              6         298.58
          63.56              2         381.40
         444.92              6         171.83
         127.12              3         203.24
          21.19              1         374.17
          21.19              1         205.72
         211.87              4         389.40
         317.80              5         341.98
          63.56              2         136.48
         127.12              3         383.25
          63.56              2         220.56
         317.80              5         105.26
         444.92              6         268.57
          63.56              2         390.30
          21.19              1         243.45
         762.73              8         291.32
         127.12              3         298.25
         762.73              8         296.05
          63.56              2         236.58
          63.56              2         471.57
          63.56              2         485.33
         211.87              4         136.48
         211.87              4         260.53
         444.92              6         213.83
         593.23              7         334.06
         127.12              3         245.74
         317.80              5         419.87
         211.87              4         394.09
          63.56              2         237.06
         211.87              4         342.79
         444.92              6         383.95
          21.19              1         443.35
          63.56              2         597.51
          21.19              1         173.58
         317.80              5         313.03
         444.92              6         389.25
         127.12              3         438.04
         211.87              4         251.00
         211.87              4         124.30
         762.73              8         197.31
         444.92              6         146.10
         127.12              3         277.30
         444.92              6         341.53
         127.12              3         420.68
         127.12              3         210.94
         762.73              8         191.21
         593.23              7         195.31
         127.12              3         305.20
         211.87              4          52.25
         127.12              3         502.36
         127.12              3         177.81
         211.87              4         461.51
         211.87              4         474.61
          21.19              1         161.71
        1165.28             10         227.97
         317.80              5         394.88
          63.56              2         284.73
         444.92              6         425.49
         762.73              8         241.83
          63.56              2         308.10
          63.56              2         362.06
         444.92              6         394.27
         444.92              6         534.60
         444.92              6         418.05
         317.80              5         146.40
         211.87              4         301.31
         127.12              3         357.62
         317.80              5         330.92
         317.80              5         277.81
         317.80              5         110.86
          21.19              1         478.79
         317.80              5         215.81
         317.80              5         326.30
          21.19              1         170.88
         317.80              5         308.80
          63.56              2         449.67
          21.19              1         418.25
         444.92              6         182.66
         127.12              3         314.00
         211.87              4         240.51
         444.92              6         275.45
          63.56              2         254.40
         127.12              3         261.12
          63.56              2         284.87
         593.23              7         279.54
         953.41              9         277.42
         127.12              3         429.51
         211.87              4         164.48
         127.12              3         163.76
         211.87              4         367.53
         211.87              4         289.74
         211.87              4         300.55
         593.23              7         171.68
         127.12              3         416.87
         317.80              5         339.44
          21.19              1         395.85
         444.92              6         264.37
         317.80              5         241.55
          63.56              2         250.05
         444.92              6         182.90
         127.12              3         320.92
         127.12              3         264.90
         317.80              5         328.58
         211.87              4         300.81
         211.87              4         472.62
         317.80              5         341.22
         762.73              8         243.25
         127.12              3         219.70
         211.87              4         533.05
         127.12              3         373.29
          21.19              1         476.33
          21.19              1         244.51
         211.87              4         419.15
         444.92              6         303.97
         317.80              5         172.24
         762.73              8         257.99
          63.56              2         248.86
         593.23              7         363.15
         127.12              3         291.33
          63.56              2         137.82
         444.92              6         280.85
         317.80              5          98.80
         762.73              8         314.20
         211.87              4         445.16
           0.00              0         334.92
         127.12              3         159.38
         444.92              6         278.18
         762.73              8         119.00
         593.23              7         172.83
         317.80              5         414.73
          63.56              2         317.55
          21.19              1         297.48
         127.12              3         421.94
         444.92              6         315.97
         444.92              6         475.16
          63.56              2         299.89
         211.87              4         218.20
         317.80              5         159.57
         127.12              3         115.45
         211.87              4         218.73
         211.87              4         187.05
         444.92              6         132.23
         211.87              4         490.50
         211.87              4         395.75
         317.80              5         331.14
          21.19              1         259.56
         444.92              6         337.87
          63.56              2         253.82
          21.19              1         360.75
         127.12              3         306.54
         317.80              5         209.08
         127.12              3         150.88
          63.56              2         246.30
         127.12              3         295.84
         211.87              4         414.79
          63.56              2         461.22
          21.19              1         307.99
         317.80              5         355.22
         762.73              8         276.64
         211.87              4         548.76
         211.87              4         192.57
          63.56              2         256.56
         127.12              3         196.77
         211.87              4         348.01
           0.00              0         347.60
         211.87              4         269.87
         127.12              3         262.53
         317.80              5         184.25
         211.87              4         392.48
          21.19              1         112.83
          21.19              1         209.56
         127.12              3         318.32
          63.56              2         297.21
         444.92              6         449.11
          21.19              1         385.56
         127.12              3         431.14
         211.87              4         220.85
         444.92              6         288.00
         211.87              4         577.83
          63.56              2         273.46
          21.19              1         197.66
         444.92              6         410.36
          21.19              1         389.54
         211.87              4         177.54
         127.12              3         597.89
          21.19              1         415.75
         444.92              6         245.81
         444.92              6         214.29
         317.80              5         298.05
         593.23              7         387.71
         317.80              5         165.59
          63.56              2         298.52
         127.12              3         442.90
          63.56              2         331.72
         211.87              4         385.48
           0.00              0         203.42
         317.80              5         313.40
          21.19              1         466.63
          63.56              2         249.68
         953.41              9         303.02
         211.87              4         235.73
         211.87              4         512.68
          63.56              2         347.07
         127.12              3         270.59
         593.23              7         171.68
          63.56              2         148.03
         444.92              6         364.08
          63.56              2         333.97
          21.19              1         266.73
          63.56              2         419.24
         127.12              3         328.24
         127.12              3         218.97
         317.80              5         389.78
          63.56              2         146.85
         127.12              3         376.50
          63.56              2         109.20
         211.87              4         550.56
         593.23              7         268.30
         444.92              6         195.20
         317.80              5         254.13
         593.23              7         330.05
         211.87              4         248.67
         444.92              6         228.31
         762.73              8         380.14
         444.92              6         368.79
           0.00              0         117.03
         444.92              6         350.62
           0.00              0         348.73
          63.56              2         388.94
         317.80              5         288.30
         211.87              4         201.79
         211.87              4         406.36
          21.19              1         196.24
          63.56              2         158.01
         593.23              7         292.97
         317.80              5         282.24
         317.80              5         476.28
         127.12              3         182.74
         127.12              3         475.59
         762.73              8         332.58
         317.80              5         377.00
          21.19              1         240.76
          63.56              2         481.24
         444.92              6         176.41
         444.92              6         383.78
         211.87              4         666.81
         317.80              5         416.64
         953.41              9         346.42
         211.87              4         117.65
         127.12              3         511.26
         444.92              6         396.47
         317.80              5         207.41
         127.12              3         434.99
         127.12              3         586.73
         127.12              3         216.94
          21.19              1         340.87
         127.12              3         166.88
          21.19              1         265.23
          63.56              2         271.58
         444.92              6         293.70
          21.19              1         377.90
         317.80              5         494.71
           0.00              0         398.53
          21.19              1         149.23
         317.80              5         363.29
         211.87              4         199.95
         444.92              6         335.87
          63.56              2         703.39
          21.19              1         148.81
          63.56              2         407.85
         127.12              3         310.60
         127.12              3         322.60
         211.87              4         308.79
          21.19              1         347.34
         211.87              4         370.92
          63.56              2         299.06
          21.19              1         349.69
         211.87              4         296.40
         317.80              5         264.66
          63.56              2         242.95
        1165.28             10         206.80
         211.87              4         303.84
         593.23              7         309.46
         211.87              4         221.14
          21.19              1         363.61
         211.87              4         402.28
          63.56              2         239.59
         762.73              8         255.35
         127.12              3         460.49
         211.87              4         333.99
           0.00              0         469.46
         211.87              4         373.89
         127.12              3         378.72
         127.12              3         227.70
         593.23              7         333.23
          63.56              2         186.66
         953.41              9         291.36
         127.12              3         178.33
         953.41              9         288.37
         593.23              7         486.97
           0.00              0         106.12
         211.87              4         428.73
          63.56              2         214.50
         317.80              5         375.04
         317.80              5         242.19
         127.12              3         149.77
         762.73              8         356.35
         211.87              4         405.53
         211.87              4         360.20
         127.12              3         249.55
         127.12              3         493.93
         211.87              4         277.67
         211.87              4         203.52
         444.92              6         357.37
         444.92              6         249.09
         444.92              6         198.44
         127.12              3         539.06
          21.19              1         530.13
         593.23              7         152.05
          63.56              2         301.93
         127.12              3         281.18
         444.92              6         312.79
         127.12              3         107.92
         127.12              3         193.72
          63.56              2         346.60
          21.19              1         324.79
          21.19              1         429.18
          63.56              2         147.24
          63.56              2         397.22
          21.19              1         409.11
         127.12              3         408.89
         127.12              3         341.05
         127.12              3         165.37
         127.12              3         605.32
          21.19              1         287.72
         211.87              4         607.51
          21.19              1         100.59
         444.92              6         248.74
         317.80              5         320.97
          21.19              1         314.74
          21.19              1         354.79
         444.92              6         149.83
         127.12              3         162.35
         211.87              4         161.95
         211.87              4         285.24
         593.23              7         225.44
         211.87              4         205.24
          21.19              1         437.31
         317.80              5         240.40
         127.12              3         267.40
         593.23              7         434.70
         317.80              5         553.27
         444.92              6         466.84
         317.80              5         195.14
          21.19              1         219.85
         127.12              3         437.82
         317.80              5         143.17
          63.56              2         367.17
         127.12              3         496.29
         211.87              4         384.16
          21.19              1         561.65
         444.92              6         149.62
         211.87              4         357.05
         127.12              3         371.53
         127.12              3         185.64
          63.56              2         385.15
          63.56              2         536.18
         317.80              5         210.45
         211.87              4         406.67
         593.23              7         206.23
         953.41              9         266.18
           0.00              0         530.66
         444.92              6         162.30
           0.00              0         130.11
         127.12              3         509.43
          63.56              2         248.88
         444.92              6         404.45
         211.87              4         401.49
        1165.28             10         227.34
         211.87              4         495.31
          63.56              2         202.98
         444.92              6         241.04
          63.56              2         228.52
         211.87              4         250.65
         127.12              3         489.78
         317.80              5         296.91
         317.80              5         443.99
           0.00              0         188.70
          63.56              2         124.32
         953.41              9         300.34
          63.56              2         334.76
         317.80              5         406.05
         593.23              7         225.50
         317.80              5         387.58
         444.92              6         426.75
         127.12              3         299.22
         211.87              4         466.25
         317.80              5         240.43
         127.12              3         526.40
         444.92              6         332.07
         211.87              4         343.53
         211.87              4         267.47
          21.19              1         423.81
         317.80              5         458.83
         317.80              5         358.68
         127.12              3         326.80
          63.56              2         384.69
         211.87              4         459.44
         317.80              5         177.35
         444.92              6         282.67
         211.87              4         324.47
         127.12              3         471.67
         593.23              7         121.55
         211.87              4         170.25
         444.92              6         424.45
          63.56              2         523.56
         127.12              3         492.38
         211.87              4         395.91
          63.56              2         254.19
         444.92              6         215.29
         211.87              4         268.22
          63.56              2         373.23
         444.92              6         434.01
         762.73              8         328.23
          63.56              2         364.06
          63.56              2         307.53
         127.12              3         431.68
          21.19              1         515.76
         444.92              6         154.98
         762.73              8         164.73
         444.92              6         403.02
         127.12              3         137.53
         444.92              6         173.72
           0.00              0         388.82
         762.73              8         219.23
          21.19              1         212.72
         127.12              3         289.45
         127.12              3         262.84
         317.80              5         312.04
         127.12              3         570.48
          63.56              2         380.33
         127.12              3         200.01
         211.87              4         456.95
         317.80              5         288.64
         127.12              3         546.77
         127.12              3         149.65
         127.12              3         183.32
          21.19              1         436.61
          21.19              1         290.84
          63.56              2         463.46
         127.12              3         170.82
         593.23              7         127.31
         211.87              4         533.61
          21.19              1         253.03
         593.23              7         212.29
         127.12              3         322.79
         211.87              4         144.76
         593.23              7         231.44
         317.80              5         477.18
         762.73              8         264.12
         762.73              8         361.56
         211.87              4         317.17
         444.92              6         179.41
          21.19              1         134.34
         762.73              8         124.04
         211.87              4         199.80
         127.12              3         127.03
          63.56              2         242.02
         211.87              4         383.22
         127.12              3         311.07
         211.87              4         372.63
         762.73              8         200.84
         317.80              5         387.06
          63.56              2         386.17
          21.19              1         241.46
         444.92              6         440.66
         444.92              6         245.30
         317.80              5         154.91
         593.23              7         500.33
         444.92              6         393.89
         444.92              6         225.36
          21.19              1         220.39
         211.87              4         397.67
          63.56              2         282.10
         317.80              5         268.18
         211.87              4         160.87
         317.80              5         237.96
         211.87              4         606.23
         444.92              6         442.48
          21.19              1         241.50
         127.12              3         287.61
         317.80              5         304.34
          21.19              1         270.56
          63.56              2         332.17
         444.92              6         382.06
         127.12              3         255.41
          21.19              1         259.89
         317.80              5         173.22
         211.87              4         410.37
         127.12              3         365.93
         211.87              4         486.75
         444.92              6         234.87
          21.19              1         124.29
         211.87              4         229.95
         127.12              3         422.68
         953.41              9         237.89
         127.12              3         183.83
         211.87              4         162.15
         211.87              4         507.38
         317.80              5         362.54
         444.92              6         209.69
         127.12              3         506.94
         127.12              3         266.60
         211.87              4         298.23
         211.87              4         618.97
           0.00              0         306.31
         444.92              6         277.65
         211.87              4         360.65
          63.56              2         349.01
         317.80              5         185.15
          63.56              2         175.85
         444.92              6         441.57
         593.23              7         523.84
          63.56              2         467.35
          21.19              1         386.83
          63.56              2          85.23
         127.12              3         207.73
          63.56              2         322.09
         127.12              3         308.56
         593.23              7         232.43
          21.19              1         616.20
         762.73              8         203.91
         127.12              3         436.01
          21.19              1         347.52
         444.92              6         259.36
         127.12              3         641.97
         211.87              4         178.59
         317.80              5         208.31
           0.00              0         519.66
         317.80              5         389.38
          63.56              2         136.67
         444.92              6         257.73
         211.87              4         243.98
         211.87              4         331.06
         317.80              5         391.06
         444.92              6         226.28
         444.92              6         512.90
         127.12              3         282.15
         444.92              6         210.32
         127.12              3         512.01
          63.56              2         445.90
         211.87              4         577.17
         127.12              3         513.57
          63.56              2         316.46
         444.92              6         508.25
         444.92              6         525.33
         317.80              5         320.01
         593.23              7         354.61
         127.12              3         412.68
         593.23              7         176.38
         127.12              3         379.38
          21.19              1         430.81
          63.56              2         214.21
          63.56              2         484.78
          21.19              1         356.56
         953.41              9         166.30
         211.87              4         248.26
           0.00              0         257.72
          63.56              2         289.63
         127.12              3         114.01
         317.80              5         517.34
         953.41              9         378.94
         317.80              5         463.79
         211.87              4         175.58
         211.87              4         256.92
         593.23              7         194.23
         211.87              4         480.48
         953.41              9         334.22
          63.56              2         215.56
          63.56              2         177.16
          63.56              2         437.84
         953.41              9         152.53
         127.12              3         569.22
         211.87              4         348.30
          63.56              2         349.05
          63.56              2         240.51
         127.12              3         344.91
         211.87              4         188.27
         211.87              4         209.47
         317.80              5         241.51
         317.80              5         331.74
         127.12              3         426.32
         127.12              3         135.14
         211.87              4         293.22
         127.12              3         257.40
         127.12              3         598.98
          63.56              2         341.26
          21.19              1         349.89
         444.92              6         363.14
         211.87              4         389.25
         127.12              3         332.71
         317.80              5         252.39
          21.19              1         229.13
          63.56              2         245.92
         211.87              4         301.70
          21.19              1          98.13
         127.12              3         275.01
         444.92              6         435.77
         211.87              4         167.02
         593.23              7         159.94
         211.87              4         193.99
          63.56              2         320.96
         762.73              8         416.76
         127.12              3         276.81
         444.92              6          80.36
         127.12              3         305.32
         211.87              4         299.21
         593.23              7         279.03
           0.00              0         287.62
           0.00              0         290.89
         127.12              3         432.95
         211.87              4         165.22
          63.56              2         144.96
         444.92              6         241.68
         444.92              6         184.51
         211.87              4         384.83
          21.19              1         517.33
         317.80              5         378.62
         593.23              7         350.54
         127.12              3         255.32
         593.23              7         506.82
          63.56              2         198.29
         127.12              3         336.70
         211.87              4         556.20
         211.87              4         375.37
         317.80              5         587.86
         211.87              4         521.36
         127.12              3         187.96
          63.56              2         284.94
         444.92              6         265.09
         762.73              8         228.56
         211.87              4         383.06
         444.92              6         109.71
         127.12              3         404.06
         127.12              3         414.09
          63.56              2         227.34
          63.56              2         390.88
         593.23              7         154.59
         762.73              8         128.48
         317.80              5         295.20
         127.12              3         466.88
         127.12              3         243.03
          63.56              2         178.97
         444.92              6         259.70
         211.87              4         332.58
         593.23              7         270.17
         211.87              4         298.99
         211.87              4         308.40
         127.12              3         298.59
         444.92              6         167.57
          21.19              1         334.74
         127.12              3         271.30
          63.56              2         433.26
          21.19              1         575.34
           0.00              0          80.34
         317.80              5         292.42
         127.12              3         172.09
         317.80              5         134.81
         317.80              5         429.99
          63.56              2         157.83
         444.92              6         465.23
         127.12              3         656.07
         127.12              3         332.93
          63.56              2         183.43
         593.23              7         360.12
         211.87              4         255.85
        1165.28             10         223.10
          63.56              2         284.15
         317.80              5         176.20
         444.92              6         233.34
         127.12              3         224.94
         444.92              6         167.68
          63.56              2         553.00
         127.12              3         419.36
          63.56              2         356.50
          63.56              2         150.06
          21.19              1         189.90
           0.00              0         368.77
         127.12              3         198.55
         953.41              9         181.93
         211.87              4         301.78
         127.12              3         334.83
          21.19              1         415.44
         211.87              4         251.37
         127.12              3         240.63
          21.19              1         181.70
          63.56              2          97.86
         127.12              3         359.30
         211.87              4         108.00
         211.87              4         338.84
          21.19              1         323.63
         593.23              7         525.64
          63.56              2         177.89
         317.80              5         550.90
         444.92              6         187.49
           0.00              0         443.48
          21.19              1         205.95
         762.73              8         277.45
         211.87              4         344.01
           0.00              0         181.65
         211.87              4         179.46
         317.80              5         420.03
         211.87              4         343.91
         317.80              5         343.71
         127.12              3         140.48
         444.92              6         437.80
         211.87              4         245.14
         317.80              5         206.12
          63.56              2         116.61
         211.87              4         262.80
         211.87              4         140.64
         317.80              5         344.45
         127.12              3         108.45
         444.92              6         359.61
         211.87              4         402.08
         444.92              6         360.47
         317.80              5         377.57
         317.80              5         345.15
         127.12              3         100.98
          63.56              2         297.99
         211.87              4         182.50
          21.19              1         112.64
          21.19              1         121.73
          63.56              2         488.59
          63.56              2         131.07
         444.92              6         249.77
         127.12              3         154.54
         211.87              4         230.51
         762.73              8         287.36
          63.56              2         547.62
         317.80              5         209.48
         127.12              3         466.59
         211.87              4         337.12
         127.12              3         283.90
         211.87              4         476.20
         317.80              5         177.78
          63.56              2         240.80
          63.56              2         171.94
         211.87              4         159.84
          63.56              2         366.44
         211.87              4         237.14
         317.80              5         573.34
         953.41              9         274.81
         762.73              8         152.69
          21.19              1         406.70
         127.12              3         129.15
          63.56              2         361.77
          63.56              2         572.73
         127.12              3         375.64
         211.87              4         325.27
          21.19              1         149.69
         127.12              3         513.65
         127.12              3         138.66
           0.00              0         210.05
          21.19              1         426.67
          63.56              2         214.13
         593.23              7         417.09
          21.19              1         326.59
         211.87              4         295.18
         593.23              7         199.62
         211.87              4         221.32
          63.56              2         344.84
         593.23              7         350.89
         127.12              3         358.29
        1165.28             10         282.63
         127.12              3         319.57
         127.12              3         458.36
         127.12              3         480.78
          21.19              1         558.77
          63.56              2         323.58
         127.12              3         228.18
          21.19              1         392.70
          21.19              1         226.19
         317.80              5         308.96
         762.73              8         497.59
         593.23              7         378.10
         127.12              3         234.58
           0.00              0         174.33
         762.73              8         257.46
         211.87              4         349.72
         317.80              5         276.26
         593.23              7         266.77
         127.12              3         460.13
         317.80              5         390.27
         127.12              3         378.37
         317.80              5         175.30
         317.80              5         295.94
         317.80              5         293.08
          21.19              1         319.50
         762.73              8         199.48
         317.80              5         216.87
          63.56              2         114.33
         762.73              8         295.29
         444.92              6         207.84
         317.80              5         381.94
         444.92              6         143.82
          21.19              1         199.02
         444.92              6         332.89
          63.56              2         143.71
          21.19              1         282.41
         211.87              4         175.63
         211.87              4         209.97
         593.23              7         530.78
         127.12              3         257.92
         127.12              3          99.56
         317.80              5         319.58
         127.12              3         265.17
         211.87              4         465.60
         211.87              4         223.65
         444.92              6         117.06
         211.87              4         253.29
         762.73              8         269.12
          21.19              1         435.86
          63.56              2         211.08
         444.92              6         383.89
          21.19              1         425.33
          63.56              2         438.88
          63.56              2         253.40
          63.56              2         104.69
         127.12              3         335.60
          63.56              2         323.19
         317.80              5         182.74
         127.12              3         423.72
          21.19              1         182.48
          21.19              1         219.79
         317.80              5         412.35
          21.19              1         135.13
         317.80              5         143.10
         127.12              3         360.94
         444.92              6         340.48
         317.80              5         275.44
         127.12              3         302.14
         444.92              6         382.65
         317.80              5         286.21
         127.12              3         196.88
         317.80              5         366.90
         317.80              5         263.16
         317.80              5         268.46
          63.56              2         208.87
         593.23              7         311.08
         444.92              6         505.12
