      -85.509562408446         0.265480747401D-09          8676.66
      -70.567971770220         0.232098084487D-06          5733.46
      -57.939631877463         0.271186009254D-04          3771.84
      -46.435648292505         0.932284008624D-03          2376.63
      -35.595186504885         0.128803115355D-01          1378.22
      -25.172078297644         0.838100413990D-01           686.03
      -15.008346425483         0.280647458529D+00           246.92
       -4.987533937161         0.507929479017D+00            30.22
        4.987533937161         0.507929479017D+00            21.62
       15.008346425483         0.280647458529D+00           220.79
       25.172078297644         0.838100413990D-01           641.39
       35.595186504885         0.128803115355D-01          1313.39
       46.435648292505         0.932284008624D-03          2289.21
       57.939631877463         0.271186009254D-04          3658.49
       70.567971770220         0.232098084487D-06          5589.47
       85.509562408446         0.265480747401D-09          8494.18
