     -59.169107502567         0.265480747401D-09         10838.78
      -48.830140048733         0.232098084487D-06          7768.29
      -40.091847164899         0.271186009254D-04          5470.46
      -32.131562697592         0.932284008624D-03          3658.10
      -24.630408080225         0.128803115355D-01          2233.67
      -17.418045010475         0.838100413990D-01          1159.83
      -10.385159718669         0.280647458529D+00           428.27
       -3.451168774446         0.507929479017D+00            49.60
        3.451168774446         0.507929479017D+00            50.31
       10.385159718669         0.280647458529D+00           473.76
       17.418045010475         0.838100413990D-01          1384.58
       24.630408080225         0.128803115355D-01          2878.29
       32.131562697592         0.932284008624D-03          5100.83
       40.091847164898         0.271186009254D-04          8292.25
       48.830140048733         0.232098084487D-06         12904.32
       59.169107502567         0.265480747401D-09         20063.06
