     -45.157809790608         0.265480747401D-09          8477.89
      -37.267119100517         0.232098084487D-06          8312.82
      -30.598061806967         0.271186009254D-04          7262.59
      -24.522779839292         0.932284008624D-03          5610.56
      -18.797905361402         0.128803115355D-01          3759.29
      -13.293436333701         0.838100413990D-01          2058.56
       -7.925944585194         0.280647458529D+00           775.23
       -2.633928914087         0.507929479017D+00            88.11
        2.633928914087         0.507929479017D+00            88.32
        7.925944585194         0.280647458529D+00           780.30
       13.293436333701         0.838100413990D-01          2082.52
       18.797905361402         0.128803115355D-01          3827.88
       24.522779839292         0.932284008624D-03          5765.83
       30.598061806967         0.271186009254D-04          7572.31
       37.267119100517         0.232098084487D-06          8892.41
       45.157809790608         0.265480747401D-09          9560.47
