6 
     -0.00085128
O     0.01288800    1.16233300    0.00000000
O     0.01288800   -1.16233300    0.00000000
O     3.35363900    0.00000000    0.00000000
H     2.77249900    0.76306800    0.00000000
H     2.77249900   -0.76306800    0.00000000
C     0.00363900    0.00000000    0.00000000
6 
     -0.00084377
O     0.01288800    1.16233300    0.00000000
O     0.01288800   -1.16233300    0.00000000
O     3.30363900    0.00000000    0.00000000
H     2.72249900    0.76306800    0.00000000
H     2.72249900   -0.76306800    0.00000000
C     0.00363900    0.00000000    0.00000000
6 
     -0.00084094
O     0.01288800    1.16233300    0.00000000
O     0.01288800   -1.16233300    0.00000000
O     3.40363900    0.00000000    0.00000000
H     2.82249900    0.76306800    0.00000000
H     2.82249900   -0.76306800    0.00000000
C     0.00363900    0.00000000    0.00000000
6 
     -0.00081730
O     0.01288800    1.16233300    0.00000000
O     0.01288800   -1.16233300    0.00000000
O     3.45363900    0.00000000    0.00000000
H     2.87249900    0.76306800    0.00000000
H     2.87249900   -0.76306800    0.00000000
C     0.00363900    0.00000000    0.00000000
6 
     -0.00081280
O     0.01288800    1.16233300    0.00000000
O     0.01288800   -1.16233300    0.00000000
O     3.25363900    0.00000000    0.00000000
H     2.67249900    0.76306800    0.00000000
H     2.67249900   -0.76306800    0.00000000
C     0.00363900    0.00000000    0.00000000
6 
     -0.00078407
O     0.01288800    1.16233300    0.00000000
O     0.01288800   -1.16233300    0.00000000
O     3.50363900    0.00000000    0.00000000
H     2.92249900    0.76306800    0.00000000
H     2.92249900   -0.76306800    0.00000000
C     0.00363900    0.00000000    0.00000000
6 
     -0.00075162
O     0.01288800    1.16233300    0.00000000
O     0.01288800   -1.16233300    0.00000000
O     3.20363900    0.00000000    0.00000000
H     2.62249900    0.76306800    0.00000000
H     2.62249900   -0.76306800    0.00000000
C     0.00363900    0.00000000    0.00000000
6 
     -0.00074420
O     0.01288800    1.16233300    0.00000000
O     0.01288800   -1.16233300    0.00000000
O     3.55363900    0.00000000    0.00000000
H     2.97249900    0.76306800    0.00000000
H     2.97249900   -0.76306800    0.00000000
C     0.00363900    0.00000000    0.00000000
6 
     -0.00070005
O     0.01288800    1.16233300    0.00000000
O     0.01288800   -1.16233300    0.00000000
O     3.60363900    0.00000000    0.00000000
H     3.02249900    0.76306800    0.00000000
H     3.02249900   -0.76306800    0.00000000
C     0.00363900    0.00000000    0.00000000
6 
     -0.00065344
O     0.01288800    1.16233300    0.00000000
O     0.01288800   -1.16233300    0.00000000
O     3.65363900    0.00000000    0.00000000
H     3.07249900    0.76306800    0.00000000
H     3.07249900   -0.76306800    0.00000000
C     0.00363900    0.00000000    0.00000000
6 
     -0.00065204
O     0.01288800    1.16233300    0.00000000
O     0.01288800   -1.16233300    0.00000000
O     3.15363900    0.00000000    0.00000000
H     2.57249900    0.76306800    0.00000000
H     2.57249900   -0.76306800    0.00000000
C     0.00363900    0.00000000    0.00000000
6 
     -0.00060577
O     0.01288800    1.16233300    0.00000000
O     0.01288800   -1.16233300    0.00000000
O     3.70363900    0.00000000    0.00000000
H     3.12249900    0.76306800    0.00000000
H     3.12249900   -0.76306800    0.00000000
C     0.00363900    0.00000000    0.00000000
6 
     -0.00055811
O     0.01288800    1.16233300    0.00000000
O     0.01288800   -1.16233300    0.00000000
O     3.75363900    0.00000000    0.00000000
H     3.17249900    0.76306800    0.00000000
H     3.17249900   -0.76306800    0.00000000
C     0.00363900    0.00000000    0.00000000
6 
     -0.00051127
O     0.01288800    1.16233300    0.00000000
O     0.01288800   -1.16233300    0.00000000
O     3.80363900    0.00000000    0.00000000
H     3.22249900    0.76306800    0.00000000
H     3.22249900   -0.76306800    0.00000000
C     0.00363900    0.00000000    0.00000000
6 
     -0.00050422
O     0.01288800    1.16233300    0.00000000
O     0.01288800   -1.16233300    0.00000000
O     3.10363900    0.00000000    0.00000000
H     2.52249900    0.76306800    0.00000000
H     2.52249900   -0.76306800    0.00000000
C     0.00363900    0.00000000    0.00000000
6 
     -0.00046584
O     0.01288800    1.16233300    0.00000000
O     0.01288800   -1.16233300    0.00000000
O     3.85363900    0.00000000    0.00000000
H     3.27249900    0.76306800    0.00000000
H     3.27249900   -0.76306800    0.00000000
C     0.00363900    0.00000000    0.00000000
6 
     -0.00042222
O     0.01288800    1.16233300    0.00000000
O     0.01288800   -1.16233300    0.00000000
O     3.90363900    0.00000000    0.00000000
H     3.32249900    0.76306800    0.00000000
H     3.32249900   -0.76306800    0.00000000
C     0.00363900    0.00000000    0.00000000
6 
     -0.00038072
O     0.01288800    1.16233300    0.00000000
O     0.01288800   -1.16233300    0.00000000
O     3.95363900    0.00000000    0.00000000
H     3.37249900    0.76306800    0.00000000
H     3.37249900   -0.76306800    0.00000000
C     0.00363900    0.00000000    0.00000000
6 
     -0.00034151
O     0.01288800    1.16233300    0.00000000
O     0.01288800   -1.16233300    0.00000000
O     4.00363900    0.00000000    0.00000000
H     3.42249900    0.76306800    0.00000000
H     3.42249900   -0.76306800    0.00000000
C     0.00363900    0.00000000    0.00000000
6 
     -0.00030470
O     0.01288800    1.16233300    0.00000000
O     0.01288800   -1.16233300    0.00000000
O     4.05363900    0.00000000    0.00000000
H     3.47249900    0.76306800    0.00000000
H     3.47249900   -0.76306800    0.00000000
C     0.00363900    0.00000000    0.00000000
6 
     -0.00029616
O     0.01288800    1.16233300    0.00000000
O     0.01288800   -1.16233300    0.00000000
O     3.05363900    0.00000000    0.00000000
H     2.47249900    0.76306800    0.00000000
H     2.47249900   -0.76306800    0.00000000
C     0.00363900    0.00000000    0.00000000
6 
     -0.00027032
O     0.01288800    1.16233300    0.00000000
O     0.01288800   -1.16233300    0.00000000
O     4.10363900    0.00000000    0.00000000
H     3.52249900    0.76306800    0.00000000
H     3.52249900   -0.76306800    0.00000000
C     0.00363900    0.00000000    0.00000000
6 
     -0.00023835
O     0.01288800    1.16233300    0.00000000
O     0.01288800   -1.16233300    0.00000000
O     4.15363900    0.00000000    0.00000000
H     3.57249900    0.76306800    0.00000000
H     3.57249900   -0.76306800    0.00000000
C     0.00363900    0.00000000    0.00000000
6 
     -0.00020874
O     0.01288800    1.16233300    0.00000000
O     0.01288800   -1.16233300    0.00000000
O     4.20363900    0.00000000    0.00000000
H     3.62249900    0.76306800    0.00000000
H     3.62249900   -0.76306800    0.00000000
C     0.00363900    0.00000000    0.00000000
6 
     -0.00018142
O     0.01288800    1.16233300    0.00000000
O     0.01288800   -1.16233300    0.00000000
O     4.25363900    0.00000000    0.00000000
H     3.67249900    0.76306800    0.00000000
H     3.67249900   -0.76306800    0.00000000
C     0.00363900    0.00000000    0.00000000
6 
     -0.00015628
O     0.01288800    1.16233300    0.00000000
O     0.01288800   -1.16233300    0.00000000
O     4.30363900    0.00000000    0.00000000
H     3.72249900    0.76306800    0.00000000
H     3.72249900   -0.76306800    0.00000000
C     0.00363900    0.00000000    0.00000000
6 
     -0.00013320
O     0.01288800    1.16233300    0.00000000
O     0.01288800   -1.16233300    0.00000000
O     4.35363900    0.00000000    0.00000000
H     3.77249900    0.76306800    0.00000000
H     3.77249900   -0.76306800    0.00000000
C     0.00363900    0.00000000    0.00000000
6 
     -0.00011207
O     0.01288800    1.16233300    0.00000000
O     0.01288800   -1.16233300    0.00000000
O     4.40363900    0.00000000    0.00000000
H     3.82249900    0.76306800    0.00000000
H     3.82249900   -0.76306800    0.00000000
C     0.00363900    0.00000000    0.00000000
6 
     -0.00009277
O     0.01288800    1.16233300    0.00000000
O     0.01288800   -1.16233300    0.00000000
O     4.45363900    0.00000000    0.00000000
H     3.87249900    0.76306800    0.00000000
H     3.87249900   -0.76306800    0.00000000
C     0.00363900    0.00000000    0.00000000
6 
     -0.00007516
O     0.01288800    1.16233300    0.00000000
O     0.01288800   -1.16233300    0.00000000
O     4.50363900    0.00000000    0.00000000
H     3.92249900    0.76306800    0.00000000
H     3.92249900   -0.76306800    0.00000000
C     0.00363900    0.00000000    0.00000000
6 
     -0.00005914
O     0.01288800    1.16233300    0.00000000
O     0.01288800   -1.16233300    0.00000000
O     4.55363900    0.00000000    0.00000000
H     3.97249900    0.76306800    0.00000000
H     3.97249900   -0.76306800    0.00000000
C     0.00363900    0.00000000    0.00000000
6 
     -0.00004458
O     0.01288800    1.16233300    0.00000000
O     0.01288800   -1.16233300    0.00000000
O     4.60363900    0.00000000    0.00000000
H     4.02249900    0.76306800    0.00000000
H     4.02249900   -0.76306800    0.00000000
C     0.00363900    0.00000000    0.00000000
6 
     -0.00003139
O     0.01288800    1.16233300    0.00000000
O     0.01288800   -1.16233300    0.00000000
O     4.65363900    0.00000000    0.00000000
H     4.07249900    0.76306800    0.00000000
H     4.07249900   -0.76306800    0.00000000
C     0.00363900    0.00000000    0.00000000
6 
     -0.00001945
O     0.01288800    1.16233300    0.00000000
O     0.01288800   -1.16233300    0.00000000
O     4.70363900    0.00000000    0.00000000
H     4.12249900    0.76306800    0.00000000
H     4.12249900   -0.76306800    0.00000000
C     0.00363900    0.00000000    0.00000000
6 
     -0.00001356
O     0.01288800    1.16233300    0.00000000
O     0.01288800   -1.16233300    0.00000000
O     3.00363900    0.00000000    0.00000000
H     2.42249900    0.76306800    0.00000000
H     2.42249900   -0.76306800    0.00000000
C     0.00363900    0.00000000    0.00000000
6 
     -0.00000867
O     0.01288800    1.16233300    0.00000000
O     0.01288800   -1.16233300    0.00000000
O     4.75363900    0.00000000    0.00000000
H     4.17249900    0.76306800    0.00000000
H     4.17249900   -0.76306800    0.00000000
C     0.00363900    0.00000000    0.00000000
6 
      0.00000103
O     0.01288800    1.16233300    0.00000000
O     0.01288800   -1.16233300    0.00000000
O     4.80363900    0.00000000    0.00000000
H     4.22249900    0.76306800    0.00000000
H     4.22249900   -0.76306800    0.00000000
C     0.00363900    0.00000000    0.00000000
6 
      0.00000117
O     0.01288800    1.16233300    0.00000000
O     0.01288800   -1.16233300    0.00000000
O    19.95363900    0.00000000    0.00000000
H    19.37249900    0.76306800    0.00000000
H    19.37249900   -0.76306800    0.00000000
C     0.00363900    0.00000000    0.00000000
6 
      0.00000119
O     0.01288800    1.16233300    0.00000000
O     0.01288800   -1.16233300    0.00000000
O    19.90363900    0.00000000    0.00000000
H    19.32249900    0.76306800    0.00000000
H    19.32249900   -0.76306800    0.00000000
C     0.00363900    0.00000000    0.00000000
6 
      0.00000120
O     0.01288800    1.16233300    0.00000000
O     0.01288800   -1.16233300    0.00000000
O    19.85363900    0.00000000    0.00000000
H    19.27249900    0.76306800    0.00000000
H    19.27249900   -0.76306800    0.00000000
C     0.00363900    0.00000000    0.00000000
6 
      0.00000121
O     0.01288800    1.16233300    0.00000000
O     0.01288800   -1.16233300    0.00000000
O    19.80363900    0.00000000    0.00000000
H    19.22249900    0.76306800    0.00000000
H    19.22249900   -0.76306800    0.00000000
C     0.00363900    0.00000000    0.00000000
6 
      0.00000123
O     0.01288800    1.16233300    0.00000000
O     0.01288800   -1.16233300    0.00000000
O    19.75363900    0.00000000    0.00000000
H    19.17249900    0.76306800    0.00000000
H    19.17249900   -0.76306800    0.00000000
C     0.00363900    0.00000000    0.00000000
6 
      0.00000124
O     0.01288800    1.16233300    0.00000000
O     0.01288800   -1.16233300    0.00000000
O    19.70363900    0.00000000    0.00000000
H    19.12249900    0.76306800    0.00000000
H    19.12249900   -0.76306800    0.00000000
C     0.00363900    0.00000000    0.00000000
6 
      0.00000126
O     0.01288800    1.16233300    0.00000000
O     0.01288800   -1.16233300    0.00000000
O    19.65363900    0.00000000    0.00000000
H    19.07249900    0.76306800    0.00000000
H    19.07249900   -0.76306800    0.00000000
C     0.00363900    0.00000000    0.00000000
6 
      0.00000127
O     0.01288800    1.16233300    0.00000000
O     0.01288800   -1.16233300    0.00000000
O    19.60363900    0.00000000    0.00000000
H    19.02249900    0.76306800    0.00000000
H    19.02249900   -0.76306800    0.00000000
C     0.00363900    0.00000000    0.00000000
6 
      0.00000129
O     0.01288800    1.16233300    0.00000000
O     0.01288800   -1.16233300    0.00000000
O    19.55363900    0.00000000    0.00000000
H    18.97249900    0.76306800    0.00000000
H    18.97249900   -0.76306800    0.00000000
C     0.00363900    0.00000000    0.00000000
6 
      0.00000130
O     0.01288800    1.16233300    0.00000000
O     0.01288800   -1.16233300    0.00000000
O    19.50363900    0.00000000    0.00000000
H    18.92249900    0.76306800    0.00000000
H    18.92249900   -0.76306800    0.00000000
C     0.00363900    0.00000000    0.00000000
6 
      0.00000132
O     0.01288800    1.16233300    0.00000000
O     0.01288800   -1.16233300    0.00000000
O    19.45363900    0.00000000    0.00000000
H    18.87249900    0.76306800    0.00000000
H    18.87249900   -0.76306800    0.00000000
C     0.00363900    0.00000000    0.00000000
6 
      0.00000133
O     0.01288800    1.16233300    0.00000000
O     0.01288800   -1.16233300    0.00000000
O    19.40363900    0.00000000    0.00000000
H    18.82249900    0.76306800    0.00000000
H    18.82249900   -0.76306800    0.00000000
C     0.00363900    0.00000000    0.00000000
6 
      0.00000135
O     0.01288800    1.16233300    0.00000000
O     0.01288800   -1.16233300    0.00000000
O    19.35363900    0.00000000    0.00000000
H    18.77249900    0.76306800    0.00000000
H    18.77249900   -0.76306800    0.00000000
C     0.00363900    0.00000000    0.00000000
6 
      0.00000136
O     0.01288800    1.16233300    0.00000000
O     0.01288800   -1.16233300    0.00000000
O    19.30363900    0.00000000    0.00000000
H    18.72249900    0.76306800    0.00000000
H    18.72249900   -0.76306800    0.00000000
C     0.00363900    0.00000000    0.00000000
6 
      0.00000138
O     0.01288800    1.16233300    0.00000000
O     0.01288800   -1.16233300    0.00000000
O    19.25363900    0.00000000    0.00000000
H    18.67249900    0.76306800    0.00000000
H    18.67249900   -0.76306800    0.00000000
C     0.00363900    0.00000000    0.00000000
6 
      0.00000139
O     0.01288800    1.16233300    0.00000000
O     0.01288800   -1.16233300    0.00000000
O    19.20363900    0.00000000    0.00000000
H    18.62249900    0.76306800    0.00000000
H    18.62249900   -0.76306800    0.00000000
C     0.00363900    0.00000000    0.00000000
6 
      0.00000141
O     0.01288800    1.16233300    0.00000000
O     0.01288800   -1.16233300    0.00000000
O    19.15363900    0.00000000    0.00000000
H    18.57249900    0.76306800    0.00000000
H    18.57249900   -0.76306800    0.00000000
C     0.00363900    0.00000000    0.00000000
6 
      0.00000143
O     0.01288800    1.16233300    0.00000000
O     0.01288800   -1.16233300    0.00000000
O    19.10363900    0.00000000    0.00000000
H    18.52249900    0.76306800    0.00000000
