   33.2326283863721        3801.85861213407     
   33.1826283890493        3801.85759546392     
   33.1326283922870        3801.85656557174     
   33.0826283893390        3801.85552228824     
   33.0326283920163        3801.85446543806     
   32.9826283858146        3801.85339485558     
   32.9326283884919        3801.85231035915     
   32.8826283855439        3801.85121177388     
   32.8326283887816        3801.85009892056     
   32.7826283914588        3801.84897161493     
   32.7326283885108        3801.84782967256     
   32.6826283917485        3801.84667291110     
   32.6326283849865        3801.84550113691     
   32.5826283882241        3801.84431416166     
   32.5326283847158        3801.84311179270     
   32.4826283879534        3801.84189383236     
   32.4326283911911        3801.84066008240     
   32.3826283876827        3801.83941034223     
   32.3326283909203        3801.83814440867     
   32.2826283841583        3801.83686207730     
   32.2326283873960        3801.83556313722     
   32.1826283938873        3801.83424738053     
   32.1326283871253        3801.83291459197     
   32.0826283903629        3801.83156455610     
   32.0326283874149        3801.83019705505     
   31.9826283900922        3801.82881186611     
   31.9326283838906        3801.82740876709     
   31.8826283865678        3801.82598753077     
   31.8326283930591        3801.82454792542     
   31.7826283868575        3801.82308972085     
   31.7326283895347        3801.82161268241     
   31.6826283865868        3801.82011657011     
   31.6326283898244        3801.81860114647     
   31.5826283925017        3801.81706616311     
   31.5326283863001        3801.81551137723     
   31.4826283922309        3801.81393653708     
   31.4326283860293        3801.81234138961     
   31.3826283892670        3801.81072568076     
   31.3326283857586        3801.80908914882     
   31.2826283889962        3801.80743153688     
   31.2326283922339        3801.80575257172     
   31.1826283854719        3801.80405199258     
   31.1326283919632        3801.80232952329     
   31.0826283852012        3801.80058488974     
   31.0326283884388        3801.79881781498     
   30.9826283854908        3801.79702801688     
   30.9326283881681        3801.79521520884     
   30.8826283914057        3801.79337910538     
   30.8326283846437        3801.79151941177     
   30.7826283911350        3801.78963583427     
   30.7326283849334        3801.78772807381     
   30.6826283876107        3801.78579582827     
   30.6326283941019        3801.78383879146     
   30.5826283879003        3801.78185665090     
   30.5326283905776        3801.77984909735     
   30.4826283843760        3801.77781581164     
   30.4326283903068        3801.77575647328     
   30.3826283841052        3801.77367075802     
   30.3326283873429        3801.77155833574     
   30.2826283932738        3801.76941887667     
   30.2326283870722        3801.76725204047     
   30.1826283903098        3801.76505749040     
   30.1326283835478        3801.76283488075     
   30.0826283900391        3801.76058386421     
   30.0326283927163        3801.75830408646     
   29.9826283865147        3801.75599519010     
   29.9326283930060        3801.75365681737     
   29.8826283862440        3801.75128860084     
   29.8326283894816        3801.74889017251     
   29.7826283827196        3801.74646115613     
   29.7326283892109        3801.74400117936     
   29.6826283924486        3801.74150985453     
   29.6326283856866        3801.73898679462     
   29.5826283921778        3801.73643161023     
   29.5326283859762        3801.73384390643     
   29.4826283886535        3801.73122328076     
   29.4326283857055        3801.72856932640     
   29.3826283883828        3801.72588163778     
   29.3326283916204        3801.72315979568     
   29.2826283854188        3801.72040338670     
   29.2326283913497        3801.71761197996     
   29.1826283851481        3801.71478515105     
   29.1326283883857        3801.71192246375     
   29.0826283943166        3801.70902348017     
   29.0326283881150        3801.70608775330     
   28.9826283907923        3801.70311483998     
   28.9326283845906        3801.70010427973     
   28.8826283910819        3801.69705561755     
   28.8326283843199        3801.69396838728     
   28.7826283875576        3801.69084211892     
   28.7326283934885        3801.68767633584     
   28.6826283872868        3801.68447055945     
   28.6326283905245        3801.68122430418     
   28.5826283837625        3801.67793707852     
   28.5326283902538        3801.67460838207     
   28.4826283934914        3801.67123771611     
   28.4326283867294        3801.66782457070     
   28.3826283932207        3801.66436843268     
   28.3326283864587        3801.66086878257     
   28.2826283896963        3801.65732509441     
   28.2326283834947        3801.65373683394     
   28.1826283894256        3801.65010346997     
   28.1326283926632        3801.64642445678     
   28.0826283864616        3801.64269924179     
   28.0326283923925        3801.63892727637     
   27.9826283861909        3801.63510799409     
   27.9326283888682        3801.63124083074     
   27.8826283826665        3801.62732520820     
   27.8326283891578        3801.62336055082     
   27.7826283918351        3801.61934627201     
   27.7326283856335        3801.61528177681     
   27.6826283915644        3801.61116646895     
   27.6326283853627        3801.60699974023     
   27.5826283886004        3801.60278098040     
   27.5326283912777        3801.59850957001     
   27.4826283883297        3801.59418488512     
   27.4326283915673        3801.58980629166     
   27.3826283848053        3801.58537315083     
   27.3326283912966        3801.58088482032     
   27.2826283845346        3801.57634064188     
   27.2326283877722        3801.57173996321     
   27.1826283910099        3801.56708211263     
   27.1326283875015        3801.56236641771     
   27.0826283907392        3801.55759219942     
   27.0326283845375        3801.55275876858     
   26.9826283904684        3801.54786543353     
   26.9326283937061        3801.54291148843     
   26.8826283869441        3801.53789622446     
   26.8326283901817        3801.53281892791     
   26.7826283872337        3801.52767886932     
   26.7326283899110        3801.52247532507     
   26.6826283837094        3801.51720754710     
   26.6326283896403        3801.51187479731     
   26.5826283928779        3801.50647631541     
   26.5326283866763        3801.50101134182     
   26.4826283893536        3801.49547910802     
   26.4326283864056        3801.48987883387     
   26.3826283896432        3801.48420973729     
   26.3326283828812        3801.47847102172     
   26.2826283893725        3801.47266189046     
   26.2326283920498        3801.46678152928     
   26.1826283858481        3801.46082912687     
   26.1326283890858        3801.45480385569     
   26.0826283855774        3801.44870488045     
   26.0326283888151        3801.44253136582     
   25.9826283920527        3801.43628245808     
   25.9326283885443        3801.42995729805     
   25.8826283917820        3801.42355502448     
   25.8326283850200        3801.41707475919     
   25.7826283882576        3801.41051562262     
   25.7326283853097        3801.40387672128     
   25.6826283879869        3801.39715715898     
   25.6326283912246        3801.39035602295     
   25.5826283877162        3801.38347240095     
   25.5326283909538        3801.37650536822     
