      #Soft_ZPE      #Soft_ZPE      #Soft_ZPE
 #Erot(HCl)cm-1             #J    #Speed(m/s)
          21.19              1         322.01
         317.80              5         540.10
         127.12              3         307.57
          63.56              2         553.25
         762.73              8         257.31
         211.87              4         321.14
          21.19              1         529.89
         444.92              6         221.34
         127.12              3         316.13
          21.19              1         227.44
         317.80              5         568.75
         593.23              7         396.87
         762.73              8         414.71
         211.87              4         186.35
          63.56              2         202.25
         317.80              5         185.61
         127.12              3         283.23
         444.92              6         366.96
         317.80              5         483.39
         317.80              5         167.08
         953.41              9         235.52
         317.80              5         290.93
         211.87              4         177.91
         444.92              6         102.64
          63.56              2         688.94
         317.80              5         318.14
         211.87              4         218.66
         317.80              5         315.55
         953.41              9         336.47
         444.92              6         381.24
         953.41              9         169.16
         317.80              5         337.43
         317.80              5         263.49
           0.00              0         200.19
          63.56              2         178.83
         317.80              5         314.42
         211.87              4         250.21
          63.56              2         250.78
         211.87              4         400.59
         127.12              3         259.68
         317.80              5         415.14
          63.56              2         164.76
         211.87              4         191.37
         127.12              3         292.30
         444.92              6         133.59
         127.12              3         361.33
          63.56              2         259.37
         127.12              3         310.65
          21.19              1         551.93
         127.12              3         194.48
         127.12              3         466.51
         211.87              4         268.12
         317.80              5         191.17
          63.56              2         672.41
          21.19              1         314.98
          21.19              1         272.14
         444.92              6         401.34
          63.56              2         111.74
          21.19              1         344.94
          21.19              1         158.20
         317.80              5         310.32
         762.73              8         176.63
         127.12              3         473.48
         444.92              6         147.58
         211.87              4         199.50
         211.87              4         323.50
         127.12              3         430.33
         317.80              5         158.73
         127.12              3         159.12
          21.19              1         391.53
         444.92              6         280.98
         444.92              6         470.03
         211.87              4         294.79
         127.12              3         426.95
          63.56              2         283.21
         211.87              4         310.16
          21.19              1         280.24
         211.87              4         480.68
         127.12              3         327.99
         444.92              6         407.67
         127.12              3         449.90
         444.92              6         466.26
         593.23              7         270.92
         211.87              4         151.67
          63.56              2         265.63
         317.80              5         325.06
         317.80              5         404.50
          21.19              1         177.30
         317.80              5         164.58
         127.12              3         413.41
         317.80              5         414.28
         211.87              4         345.57
          21.19              1         391.40
          63.56              2         290.61
          63.56              2         243.49
         317.80              5         388.43
         127.12              3         266.75
          21.19              1         281.09
         593.23              7         331.21
         211.87              4         387.03
         593.23              7         264.81
         211.87              4         470.80
         444.92              6         338.14
          21.19              1         316.05
         444.92              6         363.30
           0.00              0         431.02
         593.23              7         179.08
          21.19              1         213.27
         127.12              3         292.63
         317.80              5         372.56
          21.19              1         472.06
         211.87              4         434.23
          63.56              2         223.83
         211.87              4         391.28
         127.12              3         212.31
         593.23              7         275.02
         127.12              3         252.42
          63.56              2         358.84
         211.87              4         521.54
         444.92              6         261.78
          21.19              1         286.16
          63.56              2         449.62
         211.87              4         421.84
         127.12              3         136.16
         444.92              6         249.09
         211.87              4         276.57
         444.92              6         289.63
         444.92              6         487.52
         127.12              3         275.00
         317.80              5         215.76
         444.92              6         387.25
         317.80              5         406.17
          63.56              2         193.44
         211.87              4         495.60
          21.19              1         632.87
         211.87              4         360.31
          63.56              2         323.19
           0.00              0          71.66
         444.92              6         497.59
         211.87              4         212.76
         127.12              3         323.08
          21.19              1         443.13
         317.80              5         151.42
         317.80              5         318.03
         127.12              3         276.19
         444.92              6         291.78
           0.00              0         174.77
         593.23              7         399.03
         444.92              6         360.94
          21.19              1         190.71
         317.80              5         140.46
         593.23              7         311.40
           0.00              0         334.42
         762.73              8         394.98
         317.80              5         287.37
           0.00              0         397.23
         762.73              8         260.52
         593.23              7         228.15
          63.56              2         284.20
         127.12              3         343.53
          21.19              1         208.23
          63.56              2         260.90
         127.12              3         289.38
         444.92              6         172.34
         127.12              3         185.51
         317.80              5         299.00
         444.92              6         419.53
         127.12              3         161.89
          63.56              2         119.13
         211.87              4         308.77
         317.80              5         296.46
         211.87              4         478.36
          63.56              2         289.07
         211.87              4         383.48
         211.87              4         417.81
         211.87              4         215.63
          21.19              1         137.84
         127.12              3         428.47
         211.87              4         259.79
          21.19              1         310.10
          63.56              2         236.15
         211.87              4         115.90
         317.80              5         403.27
         317.80              5         154.39
         211.87              4         209.85
         444.92              6         354.93
         211.87              4         386.67
         444.92              6         231.75
         127.12              3         320.36
         127.12              3         301.13
          63.56              2         374.15
          63.56              2         402.78
         127.12              3         279.46
         317.80              5         470.24
         127.12              3         278.90
         127.12              3         398.30
         444.92              6         193.44
         762.73              8         369.02
          63.56              2         186.49
         317.80              5         376.83
         444.92              6         232.25
         317.80              5         223.39
         127.12              3         158.48
         211.87              4         285.89
         211.87              4         492.82
         444.92              6         116.78
         762.73              8         233.59
         211.87              4         167.88
          63.56              2         322.78
          21.19              1         414.88
         444.92              6         462.56
         444.92              6         188.99
         211.87              4         157.57
         127.12              3         557.31
         127.12              3         447.95
           0.00              0         236.09
         593.23              7         190.65
         593.23              7         314.34
         317.80              5         263.21
           0.00              0         216.24
         762.73              8         171.89
         444.92              6         141.51
         762.73              8         275.45
         211.87              4         110.02
         211.87              4         420.03
          21.19              1         289.66
         317.80              5         365.88
         317.80              5         594.61
         317.80              5         391.30
          21.19              1         471.13
         444.92              6         461.26
         127.12              3         298.22
         211.87              4         374.01
         211.87              4         293.86
          63.56              2         370.85
         127.12              3         181.55
         444.92              6         186.88
          63.56              2         129.09
         127.12              3         555.20
         317.80              5         371.39
         211.87              4         316.00
         762.73              8         424.83
         444.92              6         292.84
         127.12              3         518.38
         127.12              3         342.07
         593.23              7         239.85
         444.92              6         219.62
         953.41              9         357.59
         127.12              3         161.20
         127.12              3         332.10
         211.87              4         315.96
         444.92              6         304.34
         317.80              5         285.77
         762.73              8         155.50
         593.23              7         415.82
          63.56              2         363.23
         127.12              3         371.96
          63.56              2         205.03
         953.41              9         240.28
         127.12              3         341.90
          21.19              1         168.42
        1165.28             10         225.46
          63.56              2         519.78
         444.92              6         210.72
         211.87              4         188.39
         317.80              5         173.60
         211.87              4         381.39
         211.87              4         262.24
          63.56              2         250.10
         211.87              4         309.41
         211.87              4         384.02
         317.80              5         468.16
          21.19              1         210.12
          21.19              1         581.52
         317.80              5         227.20
         444.92              6         443.26
         444.92              6         166.25
         317.80              5         348.83
         317.80              5         427.36
         444.92              6         308.37
         317.80              5         216.55
        1165.28             10         157.19
         762.73              8         412.41
         127.12              3         229.25
          21.19              1         264.13
         127.12              3         283.45
          63.56              2         177.44
         127.12              3         499.72
         762.73              8         271.96
          21.19              1         290.45
         317.80              5         282.95
          21.19              1         443.32
         444.92              6         238.66
          63.56              2         251.50
         593.23              7         334.09
          21.19              1         276.24
         593.23              7         234.41
         444.92              6         152.03
         211.87              4         302.93
         127.12              3         226.57
           0.00              0         608.79
         211.87              4         244.72
         317.80              5         241.39
         211.87              4         218.90
         127.12              3         197.01
         127.12              3         166.37
          63.56              2         294.08
         593.23              7         140.04
         211.87              4         292.20
          21.19              1         266.72
         444.92              6         215.07
         211.87              4         218.63
         317.80              5         252.52
          63.56              2         287.47
          21.19              1         374.60
         211.87              4         222.59
         127.12              3         533.36
         444.92              6         591.81
          21.19              1         214.56
          21.19              1         543.53
         127.12              3         226.43
         211.87              4         389.95
         211.87              4         143.90
         211.87              4         202.04
         317.80              5         452.71
         593.23              7         172.64
         211.87              4         334.94
          21.19              1         246.50
         127.12              3         361.23
         593.23              7          78.88
          63.56              2         344.51
         211.87              4         473.29
         317.80              5         161.99
         127.12              3         105.26
         127.12              3         396.05
          63.56              2         278.71
         211.87              4         351.16
         127.12              3         126.13
          21.19              1         540.79
         127.12              3         367.44
          63.56              2         438.80
         127.12              3         293.30
         317.80              5          85.79
         211.87              4         456.27
          21.19              1         482.86
         127.12              3         207.81
         211.87              4         311.60
          21.19              1         361.00
         127.12              3         392.18
         593.23              7         492.08
         762.73              8         217.37
         317.80              5         361.46
         444.92              6         275.35
         127.12              3          70.60
          63.56              2         169.31
         593.23              7         249.84
         953.41              9         247.96
         211.87              4         228.36
         127.12              3         465.60
         593.23              7         215.50
          21.19              1         314.36
          21.19              1         394.87
         211.87              4         547.46
           0.00              0         421.68
          63.56              2         162.98
         444.92              6         157.32
         593.23              7         280.45
          21.19              1         492.29
         317.80              5         315.58
         317.80              5         333.64
         444.92              6         158.98
          63.56              2         302.97
         593.23              7         246.83
         762.73              8         225.88
          63.56              2         472.83
         211.87              4         162.72
         317.80              5         385.84
         211.87              4         185.59
         211.87              4         267.02
          63.56              2         167.43
          63.56              2         431.79
         317.80              5         211.89
           0.00              0         423.45
         127.12              3         335.42
          21.19              1          95.37
         444.92              6         190.08
          21.19              1         210.59
         211.87              4         442.30
         211.87              4         574.32
         762.73              8         291.72
          63.56              2         171.86
         593.23              7         252.15
          63.56              2         462.08
         317.80              5         203.99
         127.12              3         324.55
         211.87              4         346.23
         127.12              3         188.19
         127.12              3         388.86
          63.56              2         372.44
          21.19              1         393.67
         211.87              4         281.27
         211.87              4         327.71
         317.80              5         170.54
         211.87              4         476.40
          63.56              2         171.22
         211.87              4         289.20
          63.56              2         351.78
         317.80              5         398.06
         127.12              3         299.33
         317.80              5         231.05
         593.23              7         342.01
         127.12              3         233.42
           0.00              0         242.98
         317.80              5         284.42
         127.12              3         229.66
         127.12              3         337.43
          63.56              2         267.92
         444.92              6         381.23
          63.56              2         536.78
         317.80              5         218.73
         127.12              3         248.80
         317.80              5         167.97
          63.56              2         379.77
         444.92              6         203.44
          63.56              2         244.47
         127.12              3         145.33
         127.12              3         382.09
         762.73              8         228.45
         211.87              4         147.39
         127.12              3         421.58
         127.12              3         406.35
         127.12              3         435.00
         317.80              5         302.53
         593.23              7         254.82
         762.73              8         250.33
          63.56              2         254.17
         127.12              3         483.09
          21.19              1         145.18
         127.12              3         185.04
          63.56              2         106.28
         127.12              3         224.96
         762.73              8         234.01
          21.19              1         278.46
         211.87              4         223.12
         317.80              5         551.99
         127.12              3         240.19
         211.87              4         303.01
         127.12              3         162.67
         211.87              4         460.48
         317.80              5         560.03
         444.92              6         245.45
          63.56              2         498.07
         593.23              7         374.64
         762.73              8         400.88
          21.19              1         149.95
         444.92              6         185.34
         211.87              4         211.37
         127.12              3         464.03
         211.87              4         183.19
         317.80              5         334.11
         211.87              4         551.72
         317.80              5         255.91
         211.87              4         314.71
         317.80              5         187.72
         211.87              4         410.08
         211.87              4         313.72
          63.56              2         202.08
          63.56              2         317.92
         317.80              5         369.79
          63.56              2         403.95
          63.56              2         528.62
          63.56              2         160.46
         211.87              4         303.76
         127.12              3         247.69
         127.12              3         209.55
         593.23              7         156.86
          21.19              1         420.84
          63.56              2         476.33
          21.19              1         332.36
         127.12              3         345.69
          21.19              1         124.04
          21.19              1         407.31
         444.92              6         118.86
         211.87              4         364.36
         127.12              3         575.11
         953.41              9         207.95
         211.87              4         260.58
         593.23              7         126.09
          63.56              2         403.61
         211.87              4         253.96
          63.56              2         407.81
          63.56              2         225.42
         127.12              3         336.18
         444.92              6         394.56
         127.12              3         210.39
         211.87              4         417.18
         211.87              4         419.08
          63.56              2         157.52
         211.87              4         380.03
         127.12              3         145.93
          21.19              1         135.96
         127.12              3         342.78
         317.80              5         423.19
         211.87              4         357.61
         762.73              8         397.75
         317.80              5         238.78
         211.87              4         302.77
         127.12              3         447.91
         444.92              6         171.13
          21.19              1         274.39
         317.80              5         406.39
         127.12              3         246.66
         762.73              8         182.17
          21.19              1         390.64
         317.80              5         307.62
         127.12              3         316.27
          21.19              1         279.18
         444.92              6         399.88
         762.73              8         112.08
         127.12              3         176.81
         211.87              4         318.29
         317.80              5         622.02
         762.73              8         364.94
         211.87              4         345.51
         444.92              6         333.19
         317.80              5         540.89
         211.87              4         471.14
         127.12              3         400.76
         953.41              9         241.33
          63.56              2         512.33
         211.87              4         198.54
         127.12              3         506.92
         127.12              3         313.72
          21.19              1         224.40
          21.19              1         231.43
         211.87              4         123.00
         444.92              6          90.35
         127.12              3         533.14
          63.56              2         424.49
         317.80              5         287.23
          63.56              2         378.21
          63.56              2         362.10
         762.73              8         351.13
         444.92              6         371.55
          63.56              2         235.36
         593.23              7         244.42
         762.73              8         278.17
         127.12              3         198.74
         127.12              3         286.17
         127.12              3         197.29
          21.19              1         363.00
         127.12              3         459.52
         762.73              8         197.38
         127.12              3         321.31
         317.80              5         369.68
         127.12              3         311.22
         317.80              5         561.69
          63.56              2         272.03
         211.87              4         237.12
         211.87              4         441.09
         593.23              7         184.79
          63.56              2         290.32
          63.56              2         308.24
          63.56              2         238.82
          21.19              1         151.78
          63.56              2         226.07
         211.87              4         286.87
         211.87              4         148.30
          63.56              2         187.54
          63.56              2         364.65
          63.56              2         284.29
          63.56              2         678.10
          21.19              1         156.82
          63.56              2         436.12
         211.87              4         344.58
         127.12              3         466.08
         211.87              4         261.82
         762.73              8         309.59
         593.23              7         356.20
         127.12              3         334.02
         444.92              6         219.68
          63.56              2         288.72
         127.12              3         283.83
         127.12              3         474.39
         444.92              6         384.66
         762.73              8         263.59
         444.92              6         388.51
          63.56              2         324.00
         593.23              7         330.71
         444.92              6         321.78
          21.19              1         203.32
         211.87              4         195.47
         127.12              3         331.96
         317.80              5         270.00
         444.92              6         306.71
         444.92              6         239.34
         593.23              7         205.31
          63.56              2         372.61
         444.92              6         364.42
         317.80              5         188.22
         317.80              5         346.76
         127.12              3         546.42
         127.12              3         485.35
         127.12              3         149.38
         127.12              3         199.62
         211.87              4         267.09
         593.23              7         209.24
         211.87              4         543.33
         953.41              9         121.22
         127.12              3         276.25
         593.23              7         240.20
         211.87              4         143.72
         127.12              3         589.17
          21.19              1         388.73
          21.19              1         179.09
          63.56              2         260.90
         211.87              4         269.16
         127.12              3         349.51
           0.00              0         531.16
          63.56              2         100.49
          63.56              2         246.10
          21.19              1         244.39
          21.19              1         209.53
          63.56              2         299.04
         317.80              5         430.01
         953.41              9         216.35
         317.80              5         275.36
          21.19              1         307.70
         317.80              5         415.08
         127.12              3         373.96
         127.12              3         392.73
         211.87              4         210.70
         127.12              3         301.86
         762.73              8         480.84
         317.80              5         311.10
         127.12              3         212.66
         211.87              4         175.95
         127.12              3         172.94
          21.19              1         171.22
         127.12              3         430.02
          21.19              1         343.84
          63.56              2         144.90
         127.12              3         238.39
         317.80              5         219.33
         211.87              4         161.60
         593.23              7         200.36
         127.12              3         320.02
         317.80              5         178.73
         444.92              6         171.65
         444.92              6         349.53
         211.87              4         295.91
         317.80              5         189.19
         211.87              4         176.75
         762.73              8         284.31
         593.23              7         396.24
         211.87              4         229.15
          63.56              2         311.90
         211.87              4         147.26
         762.73              8         278.61
          63.56              2         276.90
          63.56              2         392.85
         211.87              4         274.59
         211.87              4         100.21
         127.12              3         491.32
         444.92              6         143.42
          63.56              2         520.13
         127.12              3         349.74
          21.19              1         382.31
         211.87              4         438.35
         211.87              4         318.10
          63.56              2         408.98
          63.56              2         218.89
         127.12              3         252.81
          21.19              1         213.67
         444.92              6         180.24
         444.92              6         328.45
         127.12              3         208.76
         317.80              5         168.49
          63.56              2         257.73
         211.87              4         176.00
         593.23              7         164.39
         762.73              8         287.35
         317.80              5         493.58
         317.80              5         286.23
         444.92              6         415.54
         127.12              3         170.86
          63.56              2         145.05
         127.12              3         472.96
         127.12              3         160.04
         317.80              5         162.89
          21.19              1         280.64
          21.19              1         239.18
         444.92              6         247.35
          21.19              1         381.07
         127.12              3         388.81
         444.92              6         290.09
          21.19              1         208.51
         444.92              6         117.79
          63.56              2         284.58
         211.87              4         375.92
         211.87              4         485.95
          63.56              2         147.39
         211.87              4         235.01
         953.41              9         186.48
         127.12              3         597.43
          21.19              1         362.06
         127.12              3         186.21
         953.41              9         162.92
          21.19              1         335.10
         762.73              8         255.14
         211.87              4         332.77
          21.19              1         271.87
          63.56              2         198.09
         953.41              9         189.83
         127.12              3         305.31
         593.23              7         358.25
          63.56              2         321.82
         317.80              5         207.63
          63.56              2         367.41
         127.12              3         275.77
          63.56              2         187.65
         127.12              3         402.71
         211.87              4         275.83
         211.87              4         390.43
         593.23              7         187.48
         127.12              3         363.82
          21.19              1         218.14
          21.19              1         256.47
         317.80              5         346.58
         127.12              3         318.01
         593.23              7         393.50
         444.92              6         463.80
         127.12              3         524.28
         127.12              3         304.23
         127.12              3         474.10
         127.12              3         434.12
         444.92              6         273.86
         127.12              3         492.75
         444.92              6         211.93
         762.73              8         203.01
          63.56              2         374.00
          21.19              1         394.30
          63.56              2         465.92
         127.12              3         501.93
           0.00              0         294.91
         762.73              8         186.69
          21.19              1         246.60
          63.56              2         457.53
         127.12              3         442.27
         211.87              4         447.13
          21.19              1         202.77
          63.56              2         507.44
         211.87              4         431.20
         317.80              5         244.26
         317.80              5         150.92
         317.80              5         247.02
         593.23              7         133.21
          21.19              1         516.16
         127.12              3         209.31
           0.00              0         172.54
         762.73              8         166.90
         211.87              4         330.03
          63.56              2         220.18
         593.23              7         315.14
         127.12              3          92.91
         211.87              4         307.56
         127.12              3         311.22
          63.56              2         162.38
         127.12              3         167.53
         317.80              5         225.28
         127.12              3         206.80
         444.92              6         180.37
         762.73              8         159.79
         211.87              4         416.09
         317.80              5         392.66
         127.12              3         455.44
          63.56              2         238.65
          21.19              1         413.12
         211.87              4         295.90
          63.56              2         456.81
         593.23              7         190.68
         444.92              6         142.18
          63.56              2         408.10
          63.56              2         509.77
         317.80              5         324.83
         211.87              4         208.38
          63.56              2         258.16
         127.12              3         238.19
          21.19              1         511.00
         127.12              3         493.94
          63.56              2         462.60
         211.87              4         178.47
         444.92              6         488.44
         317.80              5         295.15
          21.19              1         415.43
         593.23              7         116.65
         317.80              5         324.87
         762.73              8         226.67
         317.80              5         227.48
         211.87              4         214.10
         444.92              6         420.93
          21.19              1         426.84
         211.87              4         509.75
          21.19              1         235.62
         593.23              7         273.37
         127.12              3         310.63
         444.92              6         309.80
         211.87              4         236.95
         211.87              4         470.52
           0.00              0         221.40
          63.56              2         368.16
         593.23              7         404.32
         593.23              7         400.82
         127.12              3         635.26
         593.23              7         402.55
          63.56              2         183.21
         317.80              5         235.72
          63.56              2         157.03
         317.80              5         301.86
         211.87              4         187.85
          21.19              1         239.80
         593.23              7         159.87
         127.12              3         597.78
         444.92              6         348.17
           0.00              0         343.47
          63.56              2         261.22
         444.92              6         302.33
         762.73              8         372.48
          21.19              1         306.43
         127.12              3         287.10
           0.00              0         326.69
         317.80              5         497.34
         317.80              5         379.65
         211.87              4         303.41
         317.80              5         318.24
         444.92              6         323.52
          63.56              2         334.31
         211.87              4         495.05
         127.12              3         278.38
         127.12              3         311.62
          21.19              1         298.56
         317.80              5         232.52
         444.92              6         230.25
          63.56              2         153.02
         211.87              4         440.46
         317.80              5          92.08
          21.19              1         280.72
         593.23              7         146.29
          63.56              2         179.28
           0.00              0         267.59
         317.80              5         163.16
         444.92              6         224.17
          21.19              1         120.31
         211.87              4         511.75
         317.80              5         214.84
         211.87              4         412.20
          63.56              2         213.51
         211.87              4         118.59
         317.80              5         291.43
         317.80              5         260.30
         317.80              5         240.60
          21.19              1         274.66
         127.12              3         142.04
         317.80              5         324.07
          21.19              1         426.98
         127.12              3         366.07
         444.92              6         387.64
          63.56              2         408.02
         127.12              3         573.22
          63.56              2         549.54
         593.23              7         237.15
         211.87              4         345.87
          63.56              2         235.82
         127.12              3         182.85
         127.12              3         173.39
         127.12              3         222.99
         593.23              7         382.57
         127.12              3         434.76
         211.87              4         360.52
          63.56              2         357.30
         317.80              5         547.62
          63.56              2         545.83
         127.12              3         339.14
         211.87              4         418.22
         127.12              3         505.30
         127.12              3         400.22
         211.87              4         413.52
         444.92              6         452.83
         444.92              6         237.92
         593.23              7         349.50
         211.87              4         171.10
         317.80              5         483.54
          63.56              2         489.62
         211.87              4         159.43
          63.56              2         278.45
         211.87              4         248.13
          21.19              1         374.36
         211.87              4         580.66
         127.12              3         367.07
         444.92              6         503.86
         444.92              6         293.99
         317.80              5         237.57
         127.12              3         333.81
         444.92              6         193.28
         211.87              4         189.11
         444.92              6         346.99
           0.00              0         383.31
         593.23              7         255.78
         211.87              4         304.57
         317.80              5         183.91
         593.23              7         338.50
          63.56              2         200.64
         444.92              6         366.93
          21.19              1         171.32
         317.80              5         361.92
         127.12              3         203.50
          21.19              1         269.14
         593.23              7         350.93
          21.19              1         187.20
         211.87              4         325.01
         127.12              3         153.52
         317.80              5         198.79
         444.92              6         279.75
         317.80              5         397.32
          21.19              1         365.99
         593.23              7         307.66
         211.87              4         162.19
         127.12              3         219.85
         127.12              3         364.49
         127.12              3         343.59
          63.56              2         305.39
          21.19              1         401.49
         127.12              3         287.24
         211.87              4         199.76
         127.12              3         289.87
          63.56              2         287.78
          63.56              2         269.49
         127.12              3         314.89
         444.92              6         409.64
          63.56              2         168.92
         127.12              3         407.79
         211.87              4         361.54
         211.87              4         153.48
          63.56              2         179.29
         762.73              8         328.39
          63.56              2         142.34
          63.56              2         449.82
         444.92              6         160.98
         127.12              3         176.20
          21.19              1         319.87
         317.80              5         235.42
         127.12              3         226.44
          63.56              2         357.13
         593.23              7         327.16
          21.19              1         422.04
          63.56              2         198.05
         317.80              5         282.89
          21.19              1         258.26
         127.12              3         309.36
         317.80              5         145.16
         444.92              6         336.65
           0.00              0         142.36
         127.12              3         558.20
         444.92              6         257.81
         317.80              5         255.13
          21.19              1         464.13
         211.87              4         139.59
         211.87              4         113.39
         211.87              4         141.62
         317.80              5         360.35
         127.12              3         485.11
         593.23              7          95.56
         953.41              9         189.38
         444.92              6         217.70
          63.56              2         328.11
         593.23              7         264.76
         127.12              3         475.76
         593.23              7         412.77
          21.19              1         401.99
