      #Hard_ZPE      #Hard_ZPE      #Hard_ZPE
 #Erot(HCl)cm-1             #J    #Speed(m/s)
         211.87              4         161.28
          21.19              1         314.05
         127.12              3         212.09
         317.80              5         216.05
         211.87              4         128.75
         127.12              3         135.63
         211.87              4          82.55
         762.73              8         409.65
         444.92              6         221.16
          21.19              1         354.36
         317.80              5         330.87
          63.56              2         583.26
          63.56              2         333.66
         127.12              3         208.01
         317.80              5         429.17
         317.80              5         243.93
         211.87              4         156.97
          21.19              1         203.34
         953.41              9         263.09
         127.12              3         307.97
          63.56              2         267.96
         762.73              8         301.31
         127.12              3         282.27
         127.12              3         123.51
         317.80              5         211.39
          63.56              2         454.84
         127.12              3         284.59
         593.23              7         228.45
         211.87              4         240.62
          63.56              2         163.05
         127.12              3         111.38
         444.92              6         562.87
         127.12              3         473.82
          63.56              2         218.78
         211.87              4         231.37
         317.80              5         227.17
          21.19              1         323.54
          63.56              2         189.16
          21.19              1         348.78
          63.56              2         280.55
         211.87              4         165.67
         211.87              4         156.12
         211.87              4         604.99
         127.12              3         378.30
         127.12              3         393.26
          63.56              2         562.94
         317.80              5         482.66
         127.12              3         424.03
          21.19              1         511.03
         127.12              3         359.81
         593.23              7         405.44
          21.19              1         497.00
          63.56              2         344.84
         317.80              5         344.83
         317.80              5         119.54
          21.19              1         271.74
         317.80              5         258.47
         127.12              3         280.95
          21.19              1         282.88
          21.19              1         314.57
          63.56              2         391.22
         211.87              4         253.22
          63.56              2         226.68
          21.19              1         423.67
          63.56              2         275.02
          21.19              1         260.08
          63.56              2         148.70
         444.92              6         373.32
         593.23              7         167.53
         317.80              5         509.54
          21.19              1         260.38
         127.12              3         324.13
           0.00              0         340.82
          21.19              1         378.56
         953.41              9         165.89
          21.19              1         450.95
         593.23              7         369.93
         444.92              6         194.48
         211.87              4         338.48
          21.19              1         371.41
         317.80              5         314.83
         211.87              4         236.88
         593.23              7         222.74
         211.87              4         190.27
           0.00              0         307.69
         127.12              3         184.85
         211.87              4         190.32
         444.92              6         130.53
          21.19              1         206.61
          21.19              1         231.30
          21.19              1         618.55
          63.56              2         171.05
         211.87              4         267.23
         211.87              4         216.27
         211.87              4         333.42
          21.19              1         232.38
         127.12              3         384.50
         127.12              3         151.46
         444.92              6         230.01
         127.12              3         344.50
         127.12              3         189.71
         444.92              6         332.45
          63.56              2         165.79
         127.12              3         168.27
         317.80              5         135.48
         593.23              7         250.15
         211.87              4         111.25
         211.87              4         204.33
         127.12              3         325.31
          63.56              2         304.32
          63.56              2         186.96
         317.80              5         145.57
         444.92              6         311.16
         211.87              4         210.54
         444.92              6         119.81
         317.80              5         315.51
          21.19              1         352.09
         127.12              3         461.66
         211.87              4         484.16
         211.87              4         452.24
         127.12              3         183.09
         211.87              4         143.16
          21.19              1         351.56
          21.19              1         249.55
         317.80              5         208.36
         317.80              5         174.05
         317.80              5         164.31
         317.80              5         233.04
         762.73              8         128.52
         317.80              5         248.28
         593.23              7         476.61
         127.12              3         277.00
         127.12              3         254.18
          21.19              1         203.31
         444.92              6         155.13
         127.12              3         436.56
          21.19              1         310.75
         127.12              3         318.74
         127.12              3         296.10
         593.23              7         303.29
          63.56              2         220.62
          21.19              1         336.78
         444.92              6         330.51
         444.92              6         358.07
         211.87              4         304.74
          63.56              2         200.38
         211.87              4         263.61
          21.19              1         186.50
         127.12              3         308.21
          21.19              1         284.32
          63.56              2         419.60
         444.92              6         105.90
         127.12              3         393.89
          21.19              1         237.63
         211.87              4         111.20
         444.92              6         289.30
         127.12              3         257.44
         127.12              3         174.40
         211.87              4         314.62
          21.19              1         358.84
         127.12              3         469.24
         444.92              6         206.90
         211.87              4         212.03
         127.12              3         193.38
          21.19              1         254.56
         593.23              7         136.40
           0.00              0         239.93
         317.80              5         214.19
          21.19              1         570.40
          21.19              1         252.11
         444.92              6         346.93
         127.12              3         272.95
         211.87              4         421.92
         444.92              6         504.97
         127.12              3         336.42
         317.80              5         268.27
         211.87              4         397.81
          63.56              2         235.81
         444.92              6         361.19
         211.87              4         189.97
         127.12              3         189.39
          63.56              2         269.62
         317.80              5         254.71
         211.87              4         448.40
          21.19              1         433.93
          63.56              2         169.74
         317.80              5         483.77
         317.80              5         168.48
         211.87              4         239.40
         127.12              3         206.48
          21.19              1         349.52
          63.56              2         224.95
         444.92              6         335.39
         127.12              3         414.17
          21.19              1         243.18
          63.56              2         144.31
         211.87              4         134.09
          21.19              1         184.10
         317.80              5         409.47
          63.56              2         189.62
         127.12              3         386.88
         127.12              3         409.93
         211.87              4         454.17
          63.56              2         427.40
         317.80              5         315.58
          21.19              1         173.23
         211.87              4         264.79
         211.87              4         114.02
          21.19              1         166.97
          63.56              2         282.40
         762.73              8         271.46
         211.87              4         231.37
          21.19              1         382.09
         317.80              5         362.85
          63.56              2         255.41
         211.87              4         167.26
          21.19              1         305.04
         211.87              4         345.94
         127.12              3         291.00
          63.56              2         148.98
         593.23              7         463.78
         127.12              3         200.46
         317.80              5         214.56
         211.87              4         404.04
         211.87              4         391.48
         127.12              3         379.07
          63.56              2         216.18
         444.92              6         370.29
         444.92              6         224.88
          21.19              1         677.43
          63.56              2         324.90
         127.12              3         267.85
          21.19              1         171.16
         444.92              6         250.70
         211.87              4         448.96
         317.80              5         459.83
          21.19              1         131.69
          63.56              2         144.45
         127.12              3         352.95
         211.87              4         416.22
         444.92              6         316.62
         444.92              6         339.75
         211.87              4         265.91
         762.73              8         298.14
          21.19              1         105.90
         317.80              5         298.94
         317.80              5         254.65
          63.56              2         515.67
         127.12              3         137.90
          21.19              1         571.78
         211.87              4         408.28
         127.12              3         110.20
         211.87              4         256.04
         317.80              5         439.49
         762.73              8         282.58
         211.87              4         150.32
          63.56              2         168.80
          63.56              2         338.02
         211.87              4         219.22
           0.00              0         449.87
         211.87              4         370.93
          63.56              2         483.67
         317.80              5         272.30
         317.80              5         307.42
         444.92              6          74.42
         317.80              5         235.23
          21.19              1         251.07
         127.12              3         238.51
          63.56              2         168.03
         211.87              4         110.52
          63.56              2         366.12
         211.87              4         379.18
         762.73              8          50.29
         444.92              6         142.75
          63.56              2         414.65
         317.80              5         181.81
         211.87              4         293.82
          63.56              2         149.83
         317.80              5         322.12
          63.56              2         343.05
         127.12              3         168.56
         127.12              3         163.60
         211.87              4         179.24
          63.56              2         187.20
         211.87              4         228.57
         317.80              5         333.77
         317.80              5         463.59
         211.87              4         239.80
         317.80              5         284.75
          63.56              2         188.93
         444.92              6         268.37
         211.87              4         276.17
         211.87              4         174.45
         211.87              4         122.02
         127.12              3         349.07
          63.56              2         147.89
         317.80              5         250.43
         127.12              3         607.23
         444.92              6         399.87
         127.12              3         497.56
         444.92              6         427.56
         127.12              3         556.18
          63.56              2         340.25
          63.56              2         153.67
          63.56              2         241.91
          63.56              2         126.61
          21.19              1         310.62
         127.12              3         251.65
          21.19              1         260.94
          63.56              2         158.99
         317.80              5         245.49
          21.19              1         321.21
         317.80              5         285.77
          21.19              1         261.10
          63.56              2         387.57
          21.19              1         358.83
         317.80              5         275.56
          21.19              1         235.63
         317.80              5         297.15
          63.56              2         309.70
         127.12              3         202.20
          63.56              2         381.17
          63.56              2         360.41
         211.87              4         559.50
         127.12              3         216.96
          21.19              1         314.24
          63.56              2         537.64
         317.80              5         150.88
         317.80              5         204.92
          21.19              1         476.15
          63.56              2         224.09
         444.92              6         527.69
          21.19              1         206.17
         127.12              3         200.05
          21.19              1         191.63
          63.56              2         387.53
         444.92              6         220.35
         317.80              5         318.11
          63.56              2         387.46
         127.12              3         343.11
         127.12              3         171.97
         127.12              3         305.96
         127.12              3         345.87
         127.12              3         155.88
          21.19              1         366.14
         127.12              3         247.29
         211.87              4         262.01
          21.19              1         267.02
          63.56              2         303.69
         444.92              6         130.82
         127.12              3         156.17
         127.12              3         132.98
          63.56              2         406.20
          63.56              2         236.64
         127.12              3         228.55
         127.12              3         329.14
          63.56              2         214.13
        1165.28             10         165.94
          63.56              2         328.68
         317.80              5         208.82
         762.73              8         259.15
         317.80              5         448.80
         127.12              3         305.59
          63.56              2         301.21
          63.56              2         311.05
          21.19              1         225.31
         444.92              6         197.85
         127.12              3         209.19
         127.12              3         175.86
         593.23              7         235.74
          63.56              2         206.93
         211.87              4         443.20
         211.87              4         207.11
         211.87              4         305.16
          21.19              1         384.66
         317.80              5         164.93
          63.56              2         455.71
         127.12              3         290.89
         444.92              6         215.62
          21.19              1         352.09
          63.56              2         225.02
          63.56              2         325.46
         593.23              7         358.66
          21.19              1         233.85
         211.87              4         349.98
         211.87              4         500.24
         127.12              3         162.05
         127.12              3         465.43
         127.12              3         221.75
         762.73              8         210.90
         211.87              4         267.25
         211.87              4         354.27
         127.12              3         214.66
          21.19              1         447.37
         127.12              3         298.68
         593.23              7          96.56
         211.87              4         345.78
          63.56              2         249.25
           0.00              0         248.58
          21.19              1         144.65
         211.87              4         220.60
         211.87              4         262.04
         211.87              4         483.81
         593.23              7         245.19
         317.80              5         245.48
          21.19              1         302.96
          63.56              2         207.85
          63.56              2         327.05
          63.56              2         346.17
         317.80              5         260.34
          63.56              2         500.08
         211.87              4         274.25
         127.12              3         423.22
          63.56              2         143.43
         317.80              5         385.16
         211.87              4         430.00
          21.19              1         236.92
         444.92              6         276.87
         127.12              3         179.38
         211.87              4          52.40
          21.19              1         225.18
          21.19              1         410.16
          21.19              1         499.86
         317.80              5         229.14
         444.92              6         209.30
          63.56              2         213.21
          63.56              2         276.51
          63.56              2         217.45
         317.80              5         269.44
         127.12              3         349.81
         211.87              4         198.19
         593.23              7         371.40
         127.12              3         273.66
         127.12              3         157.18
         127.12              3         334.12
         211.87              4         179.27
         444.92              6         313.46
         444.92              6         500.30
         317.80              5         250.26
          63.56              2         383.31
          63.56              2         151.23
         211.87              4         165.17
         444.92              6         580.96
         127.12              3         290.76
          63.56              2         210.76
          63.56              2         407.81
          63.56              2         124.46
          21.19              1         138.13
         317.80              5         424.20
         317.80              5         255.38
         127.12              3         152.64
         444.92              6         309.03
         211.87              4         165.60
         317.80              5         252.96
          21.19              1         258.88
         127.12              3         367.47
         593.23              7         322.02
         211.87              4         145.51
         317.80              5         403.54
          21.19              1         181.74
         317.80              5         316.90
         317.80              5         308.21
          63.56              2         234.98
          21.19              1         353.69
         762.73              8         363.38
          63.56              2         397.22
         444.92              6         357.19
         127.12              3         359.98
         593.23              7         216.51
          63.56              2         144.66
         444.92              6         548.19
         762.73              8         117.97
          21.19              1         246.70
          63.56              2         310.19
         317.80              5          59.34
         211.87              4         270.84
          63.56              2         242.26
         127.12              3         448.09
         211.87              4         447.71
         444.92              6         420.07
          63.56              2         406.81
         317.80              5         289.35
         127.12              3         157.00
          21.19              1         347.21
         317.80              5         379.77
         317.80              5         421.42
          21.19              1         139.64
         317.80              5         364.56
         593.23              7         231.14
         317.80              5         212.40
         211.87              4         484.29
         317.80              5         361.92
         127.12              3         338.13
         127.12              3         204.15
          63.56              2         249.71
         444.92              6         216.78
         211.87              4         220.13
         127.12              3         388.05
         211.87              4         347.71
         444.92              6         103.90
         593.23              7         217.89
         211.87              4         328.88
         317.80              5         135.85
         211.87              4         140.30
          21.19              1         179.60
         317.80              5         299.65
         127.12              3         145.37
         317.80              5         182.72
         127.12              3         272.25
         127.12              3         415.20
         317.80              5         253.88
         593.23              7         288.92
         444.92              6         404.95
         444.92              6         321.28
         127.12              3         423.23
         317.80              5         210.65
          63.56              2         224.39
         317.80              5         362.90
         211.87              4         259.85
         444.92              6         399.66
         211.87              4         237.70
         211.87              4         363.44
         211.87              4         188.64
         444.92              6         300.28
         762.73              8         315.83
          63.56              2         295.87
         593.23              7         170.00
          21.19              1         128.55
         211.87              4         197.16
          63.56              2         306.11
         127.12              3         217.43
         127.12              3         267.97
         317.80              5         204.05
         127.12              3         191.12
         593.23              7         398.07
         211.87              4         436.16
         317.80              5         584.78
         127.12              3         213.82
         444.92              6         363.70
          21.19              1         311.76
         127.12              3         436.78
           0.00              0         387.38
          21.19              1         178.00
         444.92              6         406.08
         444.92              6         335.23
         127.12              3         150.28
         211.87              4         152.14
         444.92              6         458.21
         444.92              6         252.61
          63.56              2         411.98
         127.12              3         218.92
         317.80              5         165.08
         211.87              4         265.89
          63.56              2         309.99
          21.19              1         270.95
         127.12              3         251.67
         444.92              6         157.84
         211.87              4         315.61
         127.12              3         103.75
         211.87              4         237.69
         317.80              5         170.88
         127.12              3         281.54
         317.80              5         372.93
          63.56              2         387.61
         211.87              4         557.12
         444.92              6         137.64
         593.23              7         381.16
         127.12              3         196.61
           0.00              0         182.57
         317.80              5         263.69
         593.23              7         263.10
         127.12              3         279.53
         127.12              3         499.42
          21.19              1         310.74
         317.80              5         341.66
         127.12              3         343.27
         317.80              5         294.67
         317.80              5         247.45
         211.87              4         452.23
         211.87              4         272.02
         317.80              5         417.07
         127.12              3         399.38
         211.87              4         321.16
         762.73              8         181.45
          63.56              2         383.82
          21.19              1         345.60
         317.80              5         213.13
         211.87              4         424.38
         211.87              4         456.61
          21.19              1         260.70
         127.12              3         325.57
         444.92              6         188.85
         317.80              5         250.73
         211.87              4         103.03
         127.12              3         290.00
         762.73              8         196.97
         211.87              4         192.18
         444.92              6         298.39
         444.92              6         115.61
         444.92              6         171.42
         444.92              6         231.55
         127.12              3         320.13
          63.56              2         359.76
           0.00              0         328.08
         127.12              3         124.81
         211.87              4         284.14
         593.23              7         218.30
          21.19              1         430.21
         317.80              5         367.68
         211.87              4         236.22
          63.56              2         307.89
         444.92              6         154.72
           0.00              0         134.26
         444.92              6         378.41
          63.56              2         354.04
