 #Erot(HCl)cm-1             #J    #Speed(m/s)
         394.10              6         132.28
          88.57              2         279.63
         776.66              8         139.72
         613.33              7         362.67
         275.38              4         323.73
         439.67              6         242.42
         268.31              4         344.23
          44.06              2         298.61
         321.76              5         571.98
         183.85              4         303.48
          99.70              3         277.56
         102.92              3         397.46
         791.74              8         188.40
         618.72              8         497.27
         141.11              3         222.68
         443.65              6         421.69
         220.42              4         308.95
         104.99              3         605.95
         641.98              8         144.27
          17.74              1         373.85
         113.37              3         429.00
          31.11              1         345.20
         302.87              6         157.63
         116.31              3         295.96
         367.12              5         323.86
         122.27              3         186.36
         284.04              5         180.25
           0.21              0         339.10
         203.34              4         235.16
           2.66              0         244.36
           8.15              0         186.64
          26.34              1         146.24
          24.85              1         447.37
          56.51              2         281.84
           9.20              1         228.80
          28.34              1         428.65
          45.09              2         311.55
           0.09              0         488.80
         159.46              3         298.68
          40.09              1         386.67
         159.83              3         251.02
         302.73              5         202.66
         435.77              7          96.56
          20.71              1         197.27
         324.18              6         211.85
         150.35              4         345.78
         134.87              3         263.89
         550.90              6         537.72
         238.45              4         294.96
          71.63              2         249.25
          72.48              2         307.83
         221.13              4         446.80
         224.59              4         242.93
         514.76              7         205.13
           1.32              0         248.58
         274.96              4         311.94
         823.55              9         293.39
          13.93              1         144.65
         347.41              5         168.42
         303.63              5         372.83
         151.51              3         299.21
         130.06              4         185.71
          16.39              1         238.51
          90.54              3         577.44
         233.31              4         224.88
         721.97              8          87.41
         237.19              4         220.60
         274.11              5         259.09
         264.11              4         367.35
          93.13              2         473.84
         337.69              6         289.73
          13.98              1         384.94
         366.29              6         260.36
         153.86              4         262.04
         163.43              4         483.81
         622.10              7         245.19
         100.45              2         164.59
         643.45              8         229.61
         348.87              5         245.48
         337.15              5         307.13
         244.30              5         201.18
           1.45              0         325.73
         144.94              3         171.79
          15.23              1         302.96
         343.94              5         220.99
         265.63              5         191.51
          92.54              3         260.54
          57.42              2         129.83
         505.87              7         227.12
         247.51              4         296.14
          48.44              2         354.38
           8.94              0         267.20
         601.17              7         412.68
          73.15              2         360.26
         130.84              3         419.52
         249.86              4         306.66
        1086.56              9         222.75
         155.60              3         335.74
           5.94              0         181.39
         409.40              6         509.12
         258.12              4         257.36
          55.25              2         207.85
          70.49              2         213.71
          22.06              1         215.81
         135.11              3         133.26
         256.86              5         365.14
         108.68              3         158.11
         312.14              5         239.35
         767.05              8         136.28
          42.91              2         632.79
         212.34              4         178.14
         996.58             10         190.76
         497.72              7         460.57
          99.10              3         502.29
         843.24              9         433.74
         519.12              7         197.50
         294.72              4         297.20
          62.27              2         249.68
         554.70              7         182.40
          82.24              3         295.72
         388.70              5         236.95
         186.01              4         386.49
          23.98              1         236.92
          68.27              2         375.44
         576.02              8         351.41
         327.95              5         385.19
         262.64              4         481.29
         409.88              6         203.91
         167.38              4         309.40
         301.20              5         451.07
         616.17              7         268.84
         372.86              5         288.74
          25.02              1         269.93
          32.73              1         462.20
          80.37              2         455.39
         392.78              6         182.75
         452.10              6         232.23
         436.69              6         240.28
          38.98              1         444.88
         204.18              4         180.78
         876.79              8         333.15
         411.36              6         276.87
          43.23              2         466.10
         141.66              3         466.77
         447.38              6         243.37
         143.80              3         335.50
         366.39              5         378.19
          16.25              1         450.41
          40.75              1         237.31
         804.74              8         234.93
         596.86              6         378.92
           2.17              0         187.38
          76.41              2         384.58
          75.84              2         282.12
         734.03              8         226.37
          94.67              3         304.30
         113.41              3         150.64
         104.30              2         441.74
         110.73              3         527.15
         109.22              3         239.93
         113.07              3         367.62
         106.67              3         179.38
         263.45              5         267.68
         103.82              2         527.60
         239.35              4         332.18
          45.42              2         351.20
         708.80              8         384.62
         274.82              5         350.14
         331.11              5         278.09
          51.46              2         442.09
          35.30              1         471.69
           6.25              0         268.79
         276.82              5         319.23
           9.05              0         386.02
          31.83              1         240.34
         272.56              5         236.14
         273.43              4         183.49
         552.45              8         233.31
         182.50              4         351.23
          63.59              2         419.59
         327.48              5         260.41
         384.01              5         536.33
         518.35              7         151.06
         287.72              5         565.75
          22.73              1         157.24
         108.08              3         213.67
          60.94              2         488.33
         182.82              4         444.83
          60.81              2         614.76
          83.13              2         258.73
         196.92              4         247.23
         112.02              3         420.28
          33.76              1         170.86
         357.71              6         312.56
         522.45              6         471.77
          66.65              2         443.60
         627.88              7         242.57
         282.84              5         360.35
         176.82              4         251.16
         225.50              4         331.38
          56.37              2         289.51
         362.35              6         288.35
         505.85              7         162.96
         160.60              4         281.59
          61.95              2         224.89
         194.64              4         276.65
         122.70              3         155.41
          74.24              2         299.37
          84.50              3         255.54
         801.31              8         315.78
         192.44              4         167.26
         144.81              3         508.74
         187.49              4         212.43
          27.71              1         454.36
         137.47              3         161.10
          67.29              2         459.15
         298.52              5         324.40
          28.44              1         523.10
          89.46              3         146.27
          11.41              1         458.33
          21.80              1         329.81
         287.96              5         307.65
         182.10              4         258.64
          64.14              2         153.78
         114.44              3         306.17
         773.46              9         239.75
         131.01              3         212.27
          92.53              3         488.89
         629.58              7         130.37
         387.30              5         269.55
         115.50              3         392.34
         294.25              5         232.23
         241.02              4         339.13
         392.08              5         475.38
          55.10              2         388.45
         139.91              3         282.23
         347.74              5         437.00
          38.27              1         462.08
         511.08              6         572.84
         313.91              5         435.50
         247.68              4         225.37
          79.58              2         279.30
          42.10              1         178.16
         246.80              4         172.94
        1010.59              9         181.76
         277.08              5         152.96
          32.99              1         306.56
         403.01              6         498.80
         188.23              3         273.66
         157.32              3         374.57
         263.91              5         309.32
          88.81              2         412.95
         400.40              6         345.33
         150.64              3         157.18
          47.26              2         230.29
          60.15              2         290.68
          82.43              2         412.01
         269.06              5         444.82
         184.88              3         334.12
         251.37              4         179.27
          64.57              2         357.55
         289.02              5         415.30
          67.60              2         422.59
         330.30              6         312.44
         117.13              3         350.95
         144.00              3         394.64
         432.61              6         286.07
         364.97              6         309.03
         378.66              6         313.46
         421.06              6         500.30
         262.63              5         250.26
          95.06              3         261.76
         384.15              5         392.34
          13.34              1         202.87
         669.38              8         472.37
           4.71              0         220.82
         163.21              3         379.53
         282.72              5         258.27
         162.02              4         230.75
          79.90              2          98.66
         238.64              4         269.99
         191.52              4         264.49
         567.79              7         397.52
         303.55              5         338.19
          29.64              1         358.58
         142.26              3         301.91
         318.88              5         428.69
         309.21              5         124.19
         509.39              6         254.02
         139.19              3         218.59
         596.91              7         201.18
          98.21              2         390.12
           9.35              0         130.26
          78.34              2         490.51
          99.92              3         432.01
         199.28              4         224.65
          39.78              1         316.65
          14.00              1         398.17
         428.40              6         357.70
          33.04              1         383.51
           3.34              0         308.79
         447.16              6         152.84
          33.09              1         540.11
          39.45              1         128.92
          52.71              2         468.68
           3.57              0         302.99
         150.41              4         511.46
         158.52              3         152.64
         108.80              3         386.53
          11.77              1         247.09
         200.37              4         235.21
         372.44              6         309.03
         209.75              4         165.60
         251.80              4         283.56
         205.67              4         254.32
         201.92              4         450.63
         410.95              6         212.69
         146.11              3         414.94
          42.85              1         320.09
         116.39              3         301.61
         105.90              3         345.22
         326.72              5         371.74
          14.45              1         256.44
         202.19              4         518.20
          68.77              2         368.54
           0.00              0         292.96
          78.94              2         144.66
         511.04              7         185.55
         358.27              5         520.25
          67.09              2         229.84
         207.45              4         341.05
         511.28              6         158.46
         434.39              6         186.09
         470.97              7         419.40
          60.25              2         213.47
         332.25              6         548.19
         352.27              5         506.73
         572.89              7         166.47
         410.66              6         290.55
          82.07              2         323.94
         429.47              6         234.85
         148.89              4         291.37
         313.62              5         303.07
         136.17              3         154.07
         285.12              5         565.94
         151.42              3         190.60
         595.33              7         221.05
         549.43              7         248.75
          76.90              2         166.76
          71.53              2         430.28
          29.71              1         240.36
          36.32              1         180.09
         228.72              5         241.25
         621.87              7         217.89
         331.84              5         519.72
           1.78              0         206.13
         187.99              4         171.32
         124.64              3         646.73
         248.95              4         210.01
         275.12              5         356.17
         216.39              4         202.78
         318.99              5         637.25
          20.21              1         264.75
         766.19              8         306.09
         479.89              7         392.11
          91.42              3         483.91
         108.32              3         598.73
         302.18              5         174.17
         399.16              6         378.08
         241.78              5         381.10
          28.66              1         417.83
          26.52              1         168.83
         281.79              5         593.30
           8.25              0         513.04
          17.12              1         276.30
         326.40              5         246.18
         180.97              4         108.16
         648.65              7         160.91
           4.91              0         433.19
           4.18              0         188.39
         574.90              7         352.37
          51.25              2         495.15
          12.57              1         147.97
          55.87              2         445.88
         105.47              3         578.60
         247.39              5         182.92
          88.00              2         267.57
          31.12              1         288.53
         517.78              7         284.41
         295.86              5         231.50
          24.07              1         520.86
         100.02              3         436.78
         379.40              6         274.35
         365.77              6         109.68
         431.06              6         450.15
           1.58              0         387.38
          33.75              1         371.16
         244.20              5         154.69
           7.09              0         477.88
         300.65              5         212.06
          62.40              2         219.53
          77.41              2         642.55
          11.20              1         178.00
         430.38              6         512.88
          15.65              1         239.20
         894.59              8         199.29
         495.53              7         394.48
          19.67              1         225.64
          65.78              2         327.46
         175.46              4         230.26
         381.10              6         406.08
          55.45              2         265.84
         935.36              9         293.48
         111.56              3         265.32
         503.35              6         406.05
         265.84              4         433.72
         246.41              4         323.89
         426.79              6         335.23
         111.75              3         150.28
         311.49              5         160.54
         261.75              5         669.83
         132.28              3         284.63
         274.21              5         160.48
         197.30              4         152.14
         450.09              6         458.21
         332.78              5         314.69
         532.40              6         252.61
         391.50              5         470.65
         776.13             10         425.90
          14.86              1         211.35
          89.33              2         277.74
          35.19              1         411.98
         145.54              3         292.67
         124.82              3         245.83
         334.58              5         375.76
         313.49              5         290.86
         296.16              5         168.74
         755.32              8         189.56
         294.13              5         500.39
          31.92              1         284.67
         280.27              5         177.87
          12.41              1         349.70
           1.91              0         450.80
         114.47              3         218.92
          53.02              2         341.86
         318.23              5         165.08
         630.28              7         359.00
         995.33             10         150.38
         694.93              7         328.24
          44.50              2         603.40
         299.31              5         369.07
         468.49              7         400.81
           4.21              0         369.66
          11.99              1         200.85
         264.88              4         295.28
         283.03              4         265.89
         400.88              5         280.90
          79.17              2         153.37
          57.02              2         309.99
          23.66              1         270.95
          20.29              1         472.73
         348.53              5         252.15
         352.63              6         205.35
          39.43              1         396.75
         241.26              4         296.70
         473.49              6         355.37
         154.46              3         507.69
         352.24              5         382.12
         379.68              5         253.41
         119.28              3         310.75
          32.33              1         527.08
         807.91              9         346.83
          60.05              2         264.83
         335.29              5         365.35
         310.95              5         193.30
         643.73              7         196.79
         700.27              8         170.70
          16.82              1         401.94
         254.67              4         244.07
          38.95              2         337.32
         207.21              4         582.09
         254.19              4         549.70
         232.74              5         412.46
         207.04              4         276.18
         128.62              3         251.67
         103.72              3         126.21
         171.31              3         461.35
         223.51              4         297.91
          57.87              2         522.11
         549.34              7         255.74
         194.95              4         145.03
         359.63              6         157.84
         530.02              7         337.88
         211.33              4         326.66
          11.74              1         257.38
         267.43              5         356.47
         135.53              3         183.17
          71.78              2         432.95
          21.83              1         337.07
         232.80              4         315.61
          27.56              1         206.05
         313.64              5         514.95
         499.27              7         308.66
          27.08              1         349.01
         284.51              5         377.94
          47.51              2         236.67
         312.23              5         216.98
         174.71              4         214.90
          12.53              1         199.20
         336.26              5         290.93
         568.00              6         165.30
          28.69              1         218.85
          30.32              1         629.97
         177.41              4         438.23
          99.19              3         103.75
         220.17              4         486.75
         144.49              3         258.51
         194.43              4         237.69
         115.56              3         278.42
         372.42              6         379.17
         136.76              3         261.97
         148.59              3         509.80
          40.68              1         500.78
         266.42              5         317.88
          21.91              1         361.70
         280.59              5         329.64
         145.04              4         541.84
         375.53              5         170.88
          17.88              1         104.56
          44.83              2         229.11
         378.25              6         139.78
         159.72              3         452.08
         433.25              6         186.90
          30.21              1         389.91
         239.80              5         431.76
         216.27              4         154.61
         515.61              7         236.87
          85.28              2         433.42
         709.45              8         226.11
          37.16              1         248.49
         101.70              3         302.25
           8.51              0         222.48
         187.66              4         177.43
         221.72              4         287.40
         245.03              4         563.72
         166.61              4         182.93
         144.55              4         321.16
          13.82              1         559.43
         251.17              4         155.25
         126.05              3         349.07
         812.60              8         181.45
         119.01              3         449.81
         216.25              4         501.94
           0.70              0         176.02
         409.71              6         420.31
         262.49              5         419.81
         648.37              7         164.02
         103.00              3         225.16
         333.88              5         427.69
         317.94              5         281.24
         665.17              7         237.33
         102.41              3         160.05
         751.73              8         314.20
         177.69              3         257.99
         178.84              4         340.87
          37.21              1         368.42
         140.01              4         442.69
         640.19              7         248.75
         365.82              5         236.52
          42.67              1         383.82
          52.09              2         200.59
         129.28              3         204.94
         255.72              5         203.73
         156.26              3         583.61
          78.57              2         368.23
          99.76              3         370.35
         522.30              7         366.24
         262.58              5         173.20
         100.06              3         230.75
         382.84              6         333.48
          37.70              1         345.60
         320.70              5         245.03
         159.95              4         392.75
          20.00              1         466.93
         251.32              5         213.13
         205.51              4         138.16
         162.85              4         424.38
          39.35              2         471.59
         482.61              7         171.43
         232.86              5         231.33
         206.87              4         456.61
         152.47              3         282.66
         219.05              4         301.23
         217.47              4         371.01
         504.21              6         147.67
         131.85              3         237.95
         218.89              4         172.75
          96.17              3         364.07
          99.94              3         310.65
          33.51              1         260.70
         581.42              7         276.45
         331.52              5         312.94
          17.79              1         433.96
         403.51              6         340.68
         213.85              4         237.34
          33.96              1          71.59
         274.19              5         300.06
         168.15              3         243.44
          69.09              2         436.67
          28.31              1         294.31
         312.91              6         357.11
          92.18              3         207.11
         336.96              5         232.58
         418.32              6         423.94
         276.25              5         459.09
          80.29              2         325.57
         387.64              6         188.85
          50.14              2         340.15
         333.65              5         424.04
         244.40              5         189.78
          39.52              1         283.18
         276.60              5         250.73
         149.93              4         103.03
           8.32              0         464.07
         332.97              5         411.20
          36.81              2         392.97
         347.79              6         430.28
         115.27              3         290.00
         345.93              5         363.10
          69.07              2         583.24
         581.31              7         309.85
         784.36              9         180.18
          44.53              2         306.50
         186.80              4         181.67
         360.38              6         142.64
         108.49              3         110.42
          70.45              2         313.84
         160.02              3         170.46
         747.77              8         160.19
         437.81              6         365.31
         138.02              3         241.27
         254.01              4         359.24
         293.28              5         137.75
         209.62              5         270.41
         474.62              6         361.81
          64.92              2         408.54
         198.12              4         445.73
         389.46              6         188.37
         124.14              3         423.08
         153.57              3         240.13
         469.16              6         531.82
         289.05              5         351.08
         152.46              3         359.64
          25.08              1         237.63
         536.34              7         529.24
         260.91              5         341.95
         119.71              3          96.39
         405.75              6         234.65
         266.06              5         393.47
          14.73              1         418.47
         203.44              4         302.63
         479.57              6         107.65
         222.02              4         448.98
         200.35              4         346.56
         291.43              5         446.04
         125.38              3         382.08
         581.61              8         449.59
         346.38              6         197.58
          46.53              2         371.92
          48.89              2         652.31
         281.29              5         412.85
         168.59              4         333.60
          58.16              2         600.28
          13.86              1         226.18
         141.55              3         494.73
          47.66              2         352.01
           1.08              0         523.21
          26.88              1         296.17
         144.73              4         347.57
         616.22              8         284.32
         162.26              4         157.98
         257.60              5         161.16
         235.94              4         425.39
         707.89              8         213.54
          35.72              1         400.46
         137.11              3         310.23
         167.95              4         198.30
         156.98              3         201.10
         425.25              6         411.63
         113.61              3         152.19
           4.69              0         244.82
         287.25              5         250.02
         296.73              5         234.25
         263.18              5         436.14
         444.30              6         390.01
         450.07              6         425.75
         528.89              6         270.78
          29.14              1         396.13
         109.66              3         196.82
          86.22              2         255.88
          49.23              2         459.42
         121.56              3         189.12
          91.30              2         333.55
         502.79              6         264.95
          27.76              1         509.32
          32.13              1         286.36
         616.44              8         286.08
         329.82              5         241.55
         570.30              7         344.39
         350.80              6         224.21
          49.56              2         238.05
         183.08              4         378.84
          13.56              1         265.28
         347.56              6         105.63
         394.24              6         330.95
          61.38              2         149.21
           5.83              0         464.10
         629.33              8         253.25
         173.22              4         376.34
         349.67              5         281.52
          36.11              1         482.23
          74.65              2         219.69
           2.46              0         289.41
         221.01              4         265.35
         126.49              3         348.92
         398.91              6         472.85
          45.11              2         378.56
          30.37              1         154.87
         221.71              4         497.51
          16.28              1         359.12
         214.52              4         543.53
         323.51              5         436.44
         115.15              3         531.06
          46.13              2         165.51
         419.78              6         601.66
         270.27              4         298.73
         335.17              5         331.36
         199.76              4         231.99
         143.67              3         290.80
         271.50              5         182.26
          41.43              2         245.04
         110.79              3         135.34
         110.49              3         169.55
         329.61              5         326.44
         329.17              5         392.45
         142.81              3         425.91
          28.20              1         398.71
         182.68              4         543.36
          98.98              3         488.96
         418.75              6         476.73
         679.07              8         203.60
         382.53              6         339.89
          88.58              2         130.79
         337.68              5         441.99
          35.30              1         506.94
         262.24              4         208.72
         151.64              3         270.58
         393.72              6         198.68
         128.19              3         153.42
         403.22              6         194.31
         148.24              3         240.65
         287.75              5         346.71
          39.61              1         246.62
          99.10              2         355.42
         124.33              3         456.42
         180.42              4         401.66
         168.38              4         157.59
          56.16              2         144.46
         238.58              4         303.31
         456.91              7         169.25
         246.71              4         164.57
         388.79              6         220.61
          86.73              2         171.94
         286.18              5         187.65
         132.72              3         371.87
         946.67             10         258.29
         443.47              6         385.07
          57.56              2         203.49
         220.03              4         170.71
          33.80              1         396.01
         552.57              7         254.83
          13.29              1         230.68
         787.79              8         149.12
         166.55              4         300.69
         211.16              4         427.89
          22.87              1         233.67
          81.18              2         115.68
          33.44              1         162.92
         266.45              4         309.55
         142.19              3         309.51
         312.26              5         539.79
         998.01              9         273.62
         140.84              4         330.77
           0.39              0         394.07
         113.47              3         258.19
          44.33              1         302.63
           0.34              0         276.65
          19.24              1         358.49
          16.72              1         137.77
         173.53              4         179.92
         365.99              6         240.79
          27.41              1         691.96
         434.61              6         364.23
          74.33              2         161.04
         311.89              5         285.20
          33.15              1         316.52
         251.98              5         330.87
         565.95              7         172.71
         615.94              7         358.17
         334.34              5         400.29
         412.74              6         262.18
         189.33              4         277.49
         442.44              6         250.30
          13.65              1         374.20
          61.96              2         287.01
         171.41              4         371.76
         221.68              4         554.57
         124.61              3         527.55
         919.28              9         149.06
         150.99              4         470.52
         278.97              5         304.38
          43.68              2         205.56
         144.81              3         478.22
         111.43              3         469.24
         313.26              5         210.62
         136.75              3         168.09
         272.09              4         252.05
         276.56              5         562.55
         254.58              5         286.74
         290.74              5         468.25
         116.28              3         252.00
         370.23              5         383.23
         307.68              5         130.75
        1061.26             11         210.45
          45.42              2         570.06
         267.01              4         160.80
         626.21              8         368.79
         592.23              7         380.21
           9.61              0         427.10
         868.34              9         353.14
         253.79              5         159.43
         160.41              3         306.73
         189.82              4         269.67
         284.04              4         294.70
         445.71              7         367.93
         267.00              5         281.00
         428.70              6         129.31
         265.53              5         337.69
         120.82              3         511.80
         741.57              8         457.46
        1022.69              9         223.09
         390.06              6         203.09
          69.07              2         444.76
         105.10              2         364.69
         202.94              4         302.50
         335.24              6         105.83
         367.61              6         295.77
         363.97              6         302.02
         210.42              4         238.36
         146.73              3         329.11
          87.34              2         279.54
         386.94              5         342.68
         183.49              4         481.60
         451.77              6         480.31
         284.09              5         317.87
         117.04              3         296.80
