      #Soft_ZPE      #Soft_ZPE      #Soft_ZPE
 #Erot(HCl)cm-1             #J    #Speed(m/s)
         444.92              6         234.65
         444.92              6         107.65
         444.92              6         197.58
         444.92              6         244.83
         444.92              6         411.63
         444.92              6         138.73
         444.92              6         390.01
         444.92              6         425.75
         444.92              6         270.78
         444.92              6         264.95
         444.92              6         216.26
         444.92              6         224.21
         444.92              6         105.63
         444.92              6         330.95
         444.92              6         236.30
         444.92              6         310.30
         444.92              6         267.04
         444.92              6         367.68
         444.92              6         176.31
         444.92              6         472.85
         444.92              6         601.66
         444.92              6         111.89
         444.92              6         476.73
         444.92              6         339.89
         444.92              6         198.68
         444.92              6         194.31
         444.92              6         220.61
         444.92              6         224.75
         444.92              6         385.07
         444.92              6         240.79
         444.92              6         364.23
         444.92              6         262.18
         444.92              6         250.30
         444.92              6         129.31
         444.92              6         203.09
         444.92              6         105.83
         444.92              6         252.49
         444.92              6         238.79
         444.92              6         224.12
         444.92              6         451.72
         444.92              6         261.59
         444.92              6         292.22
         444.92              6         423.25
         444.92              6         288.35
         444.92              6         378.08
         444.92              6         341.15
         444.92              6         108.65
         444.92              6         295.77
         444.92              6         215.34
         444.92              6         279.16
         444.92              6         176.22
         444.92              6         382.06
         444.92              6         132.28
         444.92              6         302.02
         444.92              6         346.29
         444.92              6         358.81
         444.92              6         274.38
         444.92              6         207.42
         444.92              6         265.60
         444.92              6         138.20
         444.92              6         217.17
         444.92              6         344.14
         444.92              6         207.70
         444.92              6         196.61
         444.92              6         330.88
         444.92              6         277.73
         444.92              6         207.77
         444.92              6         254.02
         444.92              6         488.61
         444.92              6         480.31
         444.92              6         280.64
         444.92              6         421.69
         444.92              6         157.63
         444.92              6         100.75
         444.92              6         426.04
         444.92              6         139.78
         444.92              6         186.90
         444.92              6         227.94
         444.92              6         202.94
         444.92              6         357.70
         444.92              6         152.84
         444.92              6         305.17
         444.92              6         247.56
         444.92              6         215.25
         444.92              6         238.53
         444.92              6         368.69
         444.92              6         193.69
         444.92              6         254.60
         444.92              6         167.41
         444.92              6         180.63
         444.92              6         528.40
         444.92              6         263.46
         444.92              6         517.19
         444.92              6         452.86
         444.92              6         444.26
         444.92              6         428.22
         444.92              6         220.47
         444.92              6         232.25
         444.92              6         226.31
         444.92              6         259.45
         444.92              6         346.03
         444.92              6         301.27
         444.92              6         434.43
         444.92              6         173.90
         444.92              6         197.31
         444.92              6         263.93
         444.92              6         427.02
         444.92              6         234.36
         444.92              6         280.29
         444.92              6         358.78
         444.92              6         251.60
         444.92              6         253.10
         444.92              6         228.74
         444.92              6         185.90
         444.92              6         229.19
         444.92              6         437.61
         444.92              6         546.40
         444.92              6         327.02
         444.92              6         390.56
         444.92              6         411.92
         444.92              6         329.18
         444.92              6         189.11
         444.92              6         265.46
         444.92              6         364.31
         444.92              6         229.53
         444.92              6         373.92
         444.92              6         333.45
         444.92              6         283.01
         444.92              6         269.68
         444.92              6         321.48
         444.92              6         540.65
         444.92              6         273.41
         444.92              6         317.89
         444.92              6         383.39
         444.92              6         296.12
         444.92              6         232.73
         444.92              6         235.25
         444.92              6         213.58
         444.92              6         159.26
         444.92              6         246.38
         444.92              6         301.40
         444.92              6         209.53
         444.92              6         199.66
         444.92              6         217.18
         444.92              6         461.62
         444.92              6         354.86
         444.92              6         162.93
         444.92              6         116.11
         444.92              6         256.41
         444.92              6         198.37
         444.92              6         118.75
         444.92              6         290.99
         444.92              6         197.88
         444.92              6         333.14
         444.92              6         324.41
         444.92              6         517.21
         444.92              6         176.00
         444.92              6         332.29
         444.92              6         313.74
         444.92              6         479.92
         444.92              6         282.68
         444.92              6         163.60
         444.92              6         405.66
         444.92              6         329.95
         444.92              6         419.93
         444.92              6         417.52
         444.92              6         559.87
         444.92              6         237.59
         444.92              6         372.08
         444.92              6         263.22
         444.92              6         285.94
         444.92              6         220.19
         444.92              6         170.76
         444.92              6         154.22
         444.92              6         143.37
         444.92              6         256.32
         444.92              6         365.14
         444.92              6         327.80
         444.92              6         305.34
         444.92              6         270.03
         444.92              6         129.74
         444.92              6         306.11
         444.92              6         481.96
         444.92              6         114.70
         444.92              6         299.92
         444.92              6         354.98
         444.92              6         460.04
         444.92              6         364.23
         444.92              6         153.41
         444.92              6         216.72
         444.92              6         375.45
         444.92              6         155.14
         444.92              6         305.68
         444.92              6         233.83
         444.92              6         405.45
         444.92              6         324.61
         444.92              6         363.04
         444.92              6         121.62
         444.92              6         334.02
         444.92              6         447.28
         444.92              6         194.31
         444.92              6         273.70
         444.92              6         322.48
         444.92              6         186.83
         444.92              6         192.87
         444.92              6         321.26
         444.92              6         309.68
         444.92              6         363.30
         444.92              6         148.34
         444.92              6         302.66
         444.92              6         177.64
         444.92              6         278.70
         444.92              6         357.31
         444.92              6         510.37
         444.92              6         359.12
         444.92              6         403.76
         444.92              6         264.72
         444.92              6         553.06
         444.92              6         271.04
         444.92              6         425.39
         444.92              6         479.38
         444.92              6         180.87
         444.92              6         295.53
         444.92              6         197.11
         444.92              6         333.47
         444.92              6         371.76
         444.92              6         413.06
         444.92              6         204.64
         444.92              6         449.21
         444.92              6         237.42
         444.92              6         316.10
         444.92              6         371.88
         444.92              6         385.92
         444.92              6         369.12
         444.92              6         404.06
         444.92              6         211.42
         444.92              6         467.83
         444.92              6         318.34
         444.92              6         394.66
         444.92              6         383.40
         444.92              6         258.57
         444.92              6         247.92
         444.92              6         298.59
         444.92              6         264.87
         444.92              6         211.14
         444.92              6         222.55
         444.92              6         419.58
         444.92              6         267.82
         444.92              6         246.74
         444.92              6         218.92
         444.92              6         256.55
         444.92              6         182.33
         444.92              6         312.98
         444.92              6         158.97
         444.92              6         370.68
         444.92              6         263.95
         444.92              6         285.27
